title,url,date_published,snippet,body,text
"Monkeypox outbreak could be just ‘the peak of the iceberg’, WHO warns",https://amp.theguardian.com/world/2022/may/28/monkeypox-outbreak-could-be-just-the-peak-of-the-iceberg-who-warns,2022-05-28T03:31:15Z,Pandemic preparedness chief Sylvie Briand says ‘unusual’ spread of virus can be easily contained with the right measuresThe World Health Organization has warned that 200 monkeypox cases found in recent weeks outside countries where the virus usually circulate…,"The World Health Organization has warned that 200 monkeypox cases found in recent weeks outside countries where the virus usually circulates could be just the beginning.
We dont know if we are just … [+2710 chars]",monkeypox outbreak could be just the peak of the iceberg who warns pandemic preparedness chief sylvie briand says unusual spread of virus can be easily contained with the right measuresthe world health organization has warned that 200 monkeypox cases found in recent weeks outside countries where the virus usually circulate the world health organization has warned that 200 monkeypox cases found in recent weeks outside countries where the virus usually circulates could be just the beginning we dont know if we are just 
How worried should we be about monkeypox? – podcast,https://www.theguardian.com/news/audio/2022/may/25/how-worried-should-we-be-about-monkeypox-podcast,2022-05-25T02:00:23Z,"An outbreak of monkeypox in the UK is ‘significant and concerning’, but for now it poses a low risk to the public, says science editor Ian SampleIt can begin with a fever, a headache or muscle aches. You might notice a rash develop usually starting on the fac…","It can begin with a fever, a headache or muscle aches. You might notice a rash develop usually starting on the face before spreading to other areas of the body. These are symptoms that may well point… [+1030 chars]",how worried should we be about monkeypox podcast an outbreak of monkeypox in the uk is significant and concerning but for now it poses a low risk to the public says science editor ian sampleit can begin with a fever a headache or muscle aches you might notice a rash develop usually starting on the fac it can begin with a fever a headache or muscle aches you might notice a rash develop usually starting on the face before spreading to other areas of the body these are symptoms that may well point 
"UK records 77 more cases of monkeypox, taking total to 302",https://amp.theguardian.com/world/2022/jun/06/uk-records-77-more-cases-of-monkeypox-taking-total-to-302,2022-06-06T14:49:43Z,"Contacts of confirmed or suspected cases who develop rash with blisters asked to contact sexual health clinicThe current outbreak of monkeypox in the UK has topped 300 cases, official figures reveal, as contacts who have a rash with blisters are asked to cont…","The current outbreak of monkeypox in the UK has topped 300 cases, official figures reveal, as contacts who have a rash with blisters are asked to contact a sexual health clinic.
According to the UK … [+2095 chars]",uk records 77 more cases of monkeypox taking total to 302 contacts of confirmed or suspected cases who develop rash with blisters asked to contact sexual health clinicthe current outbreak of monkeypox in the uk has topped 300 cases official figures reveal as contacts who have a rash with blisters are asked to cont the current outbreak of monkeypox in the uk has topped 300 cases official figures reveal as contacts who have a rash with blisters are asked to contact a sexual health clinic according to the uk 
Monkeypox: what is it and how worried should we be? – video explainer,https://www.theguardian.com/world/video/2022/may/27/monkeypox-what-is-it-and-how-worried-should-we-be-video-explainer,2022-05-27T09:28:35Z,"More than 100 confirmed cases of monkeypox - a disease usually found in central and western Africa - have been detected in countries from the US to Australia and France to the UK, causing alarm after two years of a pandemic. With cases identified in more than…","More than 100 confirmed cases of monkeypox - a disease usually found in central and western Africa - have been detected in countries from the US to Australia and France to the UK, causing alarm after… [+271 chars]",monkeypox what is it and how worried should we be video explainer more than 100 confirmed cases of monkeypox a disease usually found in central and western africa have been detected in countries from the us to australia and france to the uk causing alarm after two years of a pandemic with cases identified in more than more than 100 confirmed cases of monkeypox a disease usually found in central and western africa have been detected in countries from the us to australia and france to the uk causing alarm after 
"We will see more cases of monkeypox, warn British scientists",https://amp.theguardian.com/world/2022/may/21/we-will-see-more-cases-of-monkeypox-warn-british-scientists,2022-05-21T16:01:55Z,"The range and number of cases has puzzled doctors, who are asking why the virus has spread to the westScientists have warned that they expect monkeypox cases to continue to rise this week as more infected people are traced by health authorities.More than 80 c…","Scientists have warned that they expect monkeypox cases to continue to rise this week as more infected people are traced by health authorities.
More than 80 cases have already been reported in Europ… [+2077 chars]",we will see more cases of monkeypox warn british scientists the range and number of cases has puzzled doctors who are asking why the virus has spread to the westscientists have warned that they expect monkeypox cases to continue to rise this week as more infected people are traced by health authorities more than 80 c scientists have warned that they expect monkeypox cases to continue to rise this week as more infected people are traced by health authorities more than 80 cases have already been reported in europ 
Monkeypox alert in Spain after eight men show symptoms,https://amp.theguardian.com/world/2022/may/18/monkeypox-alert-spain-men-show-symptoms,2022-05-18T11:27:22Z,"Health ministry says cases yet to be confirmed and come after infection detected in UK and PortugalHealth authorities in Spain have issued an alert over a possible outbreak of monkeypox after eight men showed symptoms compatible with the viral infection, whic…","Health authorities in Spain have issued an alert over a possible outbreak of monkeypox after eight men showed symptoms compatible with the viral infection, which has already been detected in the UK a… [+2476 chars]",monkeypox alert in spain after eight men show symptoms health ministry says cases yet to be confirmed and come after infection detected in uk and portugalhealth authorities in spain have issued an alert over a possible outbreak of monkeypox after eight men showed symptoms compatible with the viral infection whic health authorities in spain have issued an alert over a possible outbreak of monkeypox after eight men showed symptoms compatible with the viral infection which has already been detected in the uk a 
Biden says ‘everybody’ should be concerned about spread of monkeypox,https://amp.theguardian.com/us-news/2022/may/22/biden-monkeypox-infections-spread,2022-05-22T13:39:47Z,"National security adviser assures public that the US has a ‘vaccine that is relevant to treating’ virusJoe Biden said Sunday that “everybody” should be worried about the spread of monkeypox recently, and his national security adviser assured the public that t…","Joe Biden said Sunday that everybody should be worried about the spread of monkeypox recently, and his national security adviser assured the public that the US has a vaccine that is relevant to treat… [+2841 chars]",biden says everybody should be concerned about spread of monkeypox national security adviser assures public that the us has a vaccine that is relevant to treating virusjoe biden said sunday that everybody should be worried about the spread of monkeypox recently and his national security adviser assured the public that t joe biden said sunday that everybody should be worried about the spread of monkeypox recently and his national security adviser assured the public that the us has a vaccine that is relevant to treat 
Monkeypox outbreak delays Scottish MP’s Covid trial,https://amp.theguardian.com/uk-news/2022/jun/14/monkeypox-outbreak-delays-scottish-mps-covid-trial,2022-06-14T13:45:25Z,Margaret Ferrier’s defence asks for further pre-trial hearing as virologist who was preparing report works on recent case surgeThe monkeypox outbreak has delayed the preparation of a defence report for the trial of an MP who allegedly travelled between Glasgo…,"The monkeypox outbreak has delayed the preparation of a defence report for the trial of an MP who allegedly travelled between Glasgow and London with coronavirus symptoms.
A hearing at Glasgow sheri… [+2126 chars]",monkeypox outbreak delays scottish mp s covid trial margaret ferrier s defence asks for further pre trial hearing as virologist who was preparing report works on recent case surgethe monkeypox outbreak has delayed the preparation of a defence report for the trial of an mp who allegedly travelled between glasgo the monkeypox outbreak has delayed the preparation of a defence report for the trial of an mp who allegedly travelled between glasgow and london with coronavirus symptoms a hearing at glasgow sheri 
"Majority of UK’s 366 monkeypox cases are in London, says health agency",https://amp.theguardian.com/world/2022/jun/10/majority-of-uks-monkeypox-cases-are-in-london-says-health-agency,2022-06-10T19:42:55Z,"Almost 99% of people infected are men and the average age is 38 according to UK Health Security Agency dataFour-fifths of the people in England who have been infected with monkeypox live in London, an investigation by the UK Health Security Agency has found.A…","Four-fifths of the people in England who have been infected with monkeypox live in London, an investigation by the UK Health Security Agency has found.
Almost all (99%) of those infected are men and… [+2831 chars]",majority of uk s 366 monkeypox cases are in london says health agency almost 99 of people infected are men and the average age is 38 according to uk health security agency datafour fifths of the people in england who have been infected with monkeypox live in london an investigation by the uk health security agency has found a four fifths of the people in england who have been infected with monkeypox live in london an investigation by the uk health security agency has found almost all of those infected are men and 
England records 104 new monkeypox cases,https://amp.theguardian.com/world/2022/jun/13/england-records-104-new-monkeypox-cases-bringing-total-to-452,2022-06-13T14:02:05Z,"Figure for 12 June marks biggest uptick yet in cases, with UKHSA stressing anyone can get virusThe number of confirmed cases of monkeypox in England has risen by 104, official figures reveal, the largest reported increase so far.According to the UK Health Sec…","The number of confirmed cases of monkeypox in England has risen by 104, official figures reveal, the largest reported increase so far.
According to the UK Health Security Agency (UKHSA), the new cas… [+2549 chars]",england records 104 new monkeypox cases figure for 12 june marks biggest uptick yet in cases with ukhsa stressing anyone can get virusthe number of confirmed cases of monkeypox in england has risen by 104 official figures reveal the largest reported increase so far according to the uk health sec the number of confirmed cases of monkeypox in england has risen by 104 official figures reveal the largest reported increase so far according to the uk health security agency the new cas 
"Monkeypox may have been circulating in UK for years, scientists say",https://amp.theguardian.com/world/2022/may/25/monkeypox-may-have-been-circulating-in-uk-for-years-scientists-say,2022-05-25T16:34:16Z,"UK confirmed cases in outbreak rise to 78, and experts say virus may have been spreading unseen for some timePublic health officials have confirmed seven more cases of monkeypox in England, bringing the UK total to 78, as scientists said the virus may have be…","Public health officials have confirmed seven more cases of monkeypox in England, bringing the UK total to 78, as scientists said the virus may have been circulating unseen for several years.
The sud… [+4045 chars]",monkeypox may have been circulating in uk for years scientists say uk confirmed cases in outbreak rise to 78 and experts say virus may have been spreading unseen for some timepublic health officials have confirmed seven more cases of monkeypox in england bringing the uk total to 78 as scientists said the virus may have be public health officials have confirmed seven more cases of monkeypox in england bringing the uk total to 78 as scientists said the virus may have been circulating unseen for several years the sud 
UN denounces ‘homophobic and racist’ reporting on monkeypox spread,https://amp.theguardian.com/world/2022/may/23/un-denounces-homophobic-and-racist-reporting-on-monkeypox-spread,2022-05-23T01:34:29Z,"Some media portrayals of cases among African and LGBTI people fueling blame, agency says, as infections reported in Europe, US and AustraliaThe United Nations’ Aids agency has called some reporting on the monkeypox virus racist and homophobic, warning of exac…","The United Nations Aids agency has called some reporting on the monkeypox virus racist and homophobic, warning of exacerbating stigma and undermining the response to the growing outbreak.
UNAIDS sai… [+1534 chars]",un denounces homophobic and racist reporting on monkeypox spread some media portrayals of cases among african and lgbti people fueling blame agency says as infections reported in europe us and australiathe united nations aids agency has called some reporting on the monkeypox virus racist and homophobic warning of exac the united nations aids agency has called some reporting on the monkeypox virus racist and homophobic warning of exacerbating stigma and undermining the response to the growing outbreak unaids sai 
Why are Monkeypox cases suddenly emerging across the world and could the virus have mutated?,https://amp.theguardian.com/world/2022/may/24/why-are-monkeypox-cases-suddenly-emerging-across-the-world-and-could-the-virus-have-mutated,2022-05-23T17:30:42Z,"Data prior to current outbreaks suggested resurgence of the disease, with waning immunity from smallpox vaccination contributing to spread<ul><li>Follow our Australia news live blog for the latest updates</li><li>Get our free news app; get our morning email b…","The sudden emergence of monkeypox in several countries has raised questions about how the virus, which is most common in central and west Africa, has managed to spread.
Many health experts have said… [+4532 chars]",why are monkeypox cases suddenly emerging across the world and could the virus have mutated data prior to current outbreaks suggested resurgence of the disease with waning immunity from smallpox vaccination contributing to spreadfollow our australia news live blog for the latest updatesget our free news app get our morning email b the sudden emergence of monkeypox in several countries has raised questions about how the virus which is most common in central and west africa has managed to spread many health experts have said 
"More Monkeypox cases detected in UK ‘on daily basis’, says scientist",https://amp.theguardian.com/society/2022/may/22/more-monkeypox-cases-detected-in-uk-on-daily-basis-says-scientist,2022-05-22T13:40:07Z,"Twenty cases confirmed in UK amid reports of child being admitted to intensive care in London hospitalMore monkeypox cases are being detected in Britain “on a daily basis”, a senior doctor has warned, amid reports that a child has been admitted to intensive c…","More monkeypox cases are being detected in Britain on a daily basis, a senior doctor has warned, amid reports that a child has been admitted to intensive care with the disease.
Dr Susan Hopkins, a c… [+3774 chars]",more monkeypox cases detected in uk on daily basis says scientist twenty cases confirmed in uk amid reports of child being admitted to intensive care in london hospitalmore monkeypox cases are being detected in britain on a daily basis a senior doctor has warned amid reports that a child has been admitted to intensive c more monkeypox cases are being detected in britain on a daily basis a senior doctor has warned amid reports that a child has been admitted to intensive care with the disease dr susan hopkins a c 
US raises monkeypox alert level but says risk to public remains low,https://amp.theguardian.com/world/2022/jun/07/monkeypox-cases-cdc-alert-level-us,2022-06-07T13:00:46Z,"CDC warns travelers to avoid contact with sick people, with more than 1,000 cases in at least 29 countriesThe US Centers for Disease Control and Prevention has raised its monkeypox alert level and warned travellers to be mindful of approaching sick people, th…","The US Centers for Disease Control and Prevention has raised its monkeypox alert level and warned travellers to be mindful of approaching sick people, though it also said the risk to the general publ… [+2033 chars]",us raises monkeypox alert level but says risk to public remains low cdc warns travelers to avoid contact with sick people with more than 1 000 cases in at least 29 countriesthe us centers for disease control and prevention has raised its monkeypox alert level and warned travellers to be mindful of approaching sick people th the us centers for disease control and prevention has raised its monkeypox alert level and warned travellers to be mindful of approaching sick people though it also said the risk to the general publ 
"Monkeypox could significantly disrupt UK sexual health services, expert says",https://amp.theguardian.com/world/2022/may/21/monkeypox-disruption-sexual-health-services,2022-05-21T10:57:33Z,"President of British Association for Sexual Health and HIV says infection could have ‘massive impact’ as staff are forced to isolateMonkeypox could have a “massive impact” on access to sexual health services, a leading doctor has warned.Dr Claire Dewsnap, the…","Monkeypox could have a massive impact on access to sexual health services, a leading doctor has warned.
Dr Claire Dewsnap, the president of the British Association for Sexual Health and HIV, has voi… [+4106 chars]",monkeypox could significantly disrupt uk sexual health services expert says president of british association for sexual health and hiv says infection could have massive impact as staff are forced to isolatemonkeypox could have a massive impact on access to sexual health services a leading doctor has warned dr claire dewsnap the monkeypox could have a massive impact on access to sexual health services a leading doctor has warned dr claire dewsnap the president of the british association for sexual health and hiv has voi 
WHO to rename monkeypox virus to avoid discrimination,https://amp.theguardian.com/world/2022/jun/15/who-to-rename-monkeypox-virus-to-avoid-discrimination,2022-06-15T13:20:03Z,Urgent name change comes after scientists call it ‘inaccurate’ and ‘stigmatising’ as virus spreads in global outbreakThe World Health Organization has said it will rename monkeypox to avoid discrimination and stigmatisation as the virus continues to spread am…,The World Health Organization has said it will rename monkeypox to avoid discrimination and stigmatisation as the virus continues to spread among people in an unprecedented global outbreak of the dis… [+4424 chars],who to rename monkeypox virus to avoid discrimination urgent name change comes after scientists call it inaccurate and stigmatising as virus spreads in global outbreakthe world health organization has said it will rename monkeypox to avoid discrimination and stigmatisation as the virus continues to spread am the world health organization has said it will rename monkeypox to avoid discrimination and stigmatisation as the virus continues to spread among people in an unprecedented global outbreak of the dis 
‘Now we have to deal with it’: what is going on in the UK with monkeypox?,https://amp.theguardian.com/world/2022/may/20/now-we-have-to-deal-with-it-whats-going-on-in-the-uk-with-monkeypox,2022-05-20T14:09:37Z,"It’s not the first time the virus has been found in Britain but now there are chains of transmission The person was sick when they boarded the plane. Five days before leaving Nigeria for Britain, they noticed a rash that spread into a scattering of fluid-fill…","The person was sick when they boarded the plane. Five days before leaving Nigeria for Britain, they noticed a rash that spread into a scattering of fluid-filled bumps. When the plane touched down on … [+5247 chars]", now we have to deal with it what is going on in the uk with monkeypox it s not the first time the virus has been found in britain but now there are chains of transmission the person was sick when they boarded the plane five days before leaving nigeria for britain they noticed a rash that spread into a scattering of fluid fill the person was sick when they boarded the plane five days before leaving nigeria for britain they noticed a rash that spread into a scattering of fluid filled bumps when the plane touched down on 
What is monkeypox and should UK residents be worried?,https://amp.theguardian.com/science/2022/may/17/what-is-monkeypox-and-should-uk-residents-be-worried,2022-05-17T18:17:28Z,"With seven cases identified in Britain, experts are looking for the source of the infections and how it is being spreadWith the number of cases of monkeypox in the UK rising to seven, what is the situation and is it cause for concern? Continue reading...","With the number of cases of monkeypox in the UK rising to seven, what is the situation and is it cause for concern?
What is monkeypox?
Monkeypox is a viral infection typically found in central and … [+3639 chars]",what is monkeypox and should uk residents be worried with seven cases identified in britain experts are looking for the source of the infections and how it is being spreadwith the number of cases of monkeypox in the uk rising to seven what is the situation and is it cause for concern continue reading with the number of cases of monkeypox in the uk rising to seven what is the situation and is it cause for concern what is monkeypox monkeypox is a viral infection typically found in central and 
Tuesday briefing: Everything you need to know about monkeypox,https://amp.theguardian.com/world/2022/may/24/first-edition-monkeypox-outbreak,2022-05-24T05:56:33Z,"In today’s newsletter: rising cases of an infectious disease will naturally cause alarm – but Guardian science editor Ian Sample tells Nimo Omer why we shouldn’t be too concerned<ul><li>Sign up here for our new daily newsletter, First Edition</li></ul>Good mo…","Good morning. As the seemingly never-ending fiasco of Partygate rumbles on (new pictures, that were obtained by ITV News, appear to show the prime minister drinking with colleagues during the coronav… [+11845 chars]",tuesday briefing everything you need to know about monkeypox in today s newsletter rising cases of an infectious disease will naturally cause alarm but guardian science editor ian sample tells nimo omer why we shouldn t be too concernedsign up here for our new daily newsletter first editiongood mo good morning as the seemingly never ending fiasco of partygate rumbles on new pictures that were obtained by itv news appear to show the prime minister drinking with colleagues during the coronav 
"Monkeypox case reported in Virginia, CDC says - The Washington Post",https://www.washingtonpost.com/dc-md-va/2022/05/26/monkeypox-virginia-cases-travel-vaccine/,2022-05-26T17:49:22Z,"<ol><li>Monkeypox case reported in Virginia, CDC says  The Washington Post
</li><li>CDC identifies 9 monkeypox cases in 7 states  CNN
</li><li>CDC: Nine monkeypox cases confirmed across seven states  The Hill
</li><li>Monkeypox virus outbreak news and upda…","Placeholder while article actions load
Virginia public health officials on Thursday reported the states first presumed positive case of monkeypox in a Northern Virginia woman who recently traveled t… [+2450 chars]",monkeypox case reported in virginia cdc says monkeypox case reported in virginia cdc says cdc identifies 9 monkeypox cases in 7 states cnn cdc nine monkeypox cases confirmed across seven states the hill monkeypox virus outbreak news and upda virginia public health officials on thursday reported the states first presumed positive case of monkeypox in a northern virginia woman who recently traveled t 
Monkeypox: What to know about the virus detected in the United States - The Washington Post,https://www.washingtonpost.com/health/2022/05/18/monkeypox-faq/,2022-05-19T03:14:18Z,"<ol><li>Monkeypox: What to know about the virus detected in the United States  The Washington Post
</li><li>First case of monkeypox in Massachusetts  WPRI
</li><li>Massachusetts confirms first case of monkeypox in the United States this year  Fox News
</li…","Placeholder while article actions load
Massachusetts health authorities said Wednesday that they confirmed a case of a rare and sometimes serious viral illness called monkeypox the first infection i… [+9249 chars]",monkeypox what to know about the virus detected in the united states monkeypox what to know about the virus detected in the united states first case of monkeypox in massachusetts wpri massachusetts confirms first case of monkeypox in the united states this year fox news li massachusetts health authorities said wednesday that they confirmed a case of a rare and sometimes serious viral illness called monkeypox the first infection i 
"Monkeypox name is 'discriminatory,' scientists say - The Washington Post",https://www.washingtonpost.com/health/2022/06/15/monkeypox-name-who/,2022-06-15T22:45:00Z,"<ol><li>Monkeypox name is 'discriminatory,' scientists say  The Washington Post
</li><li>WHO studying monkeypox transmission  CBS News
</li><li>Monkeypox Is Getting A New Name. Here's Why.  HuffPost
</li><li>Why is monkeypox getting a new name? Here’s what…","Placeholder while article actions load
Monkeypox will get a new name, the World Health Organization said, after a group of researchers advocated for a nondiscriminatory and non-stigmatizing nomencla… [+3376 chars]",monkeypox name is discriminatory scientists say monkeypox name is discriminatory scientists say who studying monkeypox transmission cbs news monkeypox is getting a new name here s why huffpost why is monkeypox getting a new name here s what monkeypox will get a new name the world health organization said after a group of researchers advocated for a nondiscriminatory and non stigmatizing nomencla 
"Possible monkeypox case found in District, officials say - The Washington Post",https://www.washingtonpost.com/health/2022/06/05/monkeypox-dc-cases-travel-europe/,2022-06-06T04:31:53Z,"<ol><li>Possible monkeypox case found in District, officials say  The Washington Post
</li><li>CDC Sending Vaccines to People Suspected of Monkeypox Exposure  The Epoch Times
</li><li>Orthopox Case Identified in DC  NBC4 Washington
</li><li>DC Health confi…","Placeholder while article actions load
The first infection with a virus from the family that includes monkeypox has been reported in the District of Columbia, city officials said.
The resident is i… [+1252 chars]",possible monkeypox case found in district officials say possible monkeypox case found in district officials say cdc sending vaccines to people suspected of monkeypox exposure the epoch times orthopox case identified in dc nbc4 washington dc health confi the first infection with a virus from the family that includes monkeypox has been reported in the district of columbia city officials said the resident is i 
CDC monkeypox warning urges 'enhanced precautions' for travel - The Washington Post,https://www.washingtonpost.com/travel/2022/05/25/cdc-monkeypox-travel-advisory/,2022-05-25T23:22:00Z,"<ol><li>CDC monkeypox warning urges 'enhanced precautions' for travel  The Washington Post
</li><li>Should We Be Worried About Monkeypox?  Sarasota
</li><li>Monkeypox isn't the disease we should be worried about  The Guardian
</li><li>EXPLAINER: What is mo…","Placeholder while article actions load
The Centers for Disease Control and Prevention has issued a monkeypox alert to travelers after cases were reported in North America, Europe and Australia. The … [+2361 chars]",cdc monkeypox warning urges enhanced precautions for travel cdc monkeypox warning urges enhanced precautions for travel should we be worried about monkeypox sarasota monkeypox isn t the disease we should be worried about the guardian explainer what is mo the centers for disease control and prevention has issued a monkeypox alert to travelers after cases were reported in north america europe and australia the 
"Monkeypox patients should abstain from sex while symptomatic, U.K. says - The Washington Post",https://www.washingtonpost.com/health/2022/05/31/monkeypox-sex-abstain-uk-guidance/,2022-05-31T14:29:00Z,"<ol><li>Monkeypox patients should abstain from sex while symptomatic, U.K. says  The Washington Post
</li><li>Britain urges people with monkeypox to abstain from sex as cases rise  CNBC
</li><li>Monkeypox: UKHSA issues guidelines to fight the outbreak | One…","Placeholder while article actions load
People with monkeypox symptoms should abstain from sex, British health authorities are recommending as the country reports 179 confirmed cases of the disease a… [+4378 chars]",monkeypox patients should abstain from sex while symptomatic u k says monkeypox patients should abstain from sex while symptomatic u k says britain urges people with monkeypox to abstain from sex as cases rise monkeypox ukhsa issues guidelines to fight the outbreak one people with monkeypox symptoms should abstain from sex british health authorities are recommending as the country reports 179 confirmed cases of the disease a 
"Number of monkeypox cases grows, but U.S. officials say overall risk is low - The Washington Post",https://www.washingtonpost.com/health/2022/06/10/monkeypox-cases-us-increase/,2022-06-11T00:25:00Z,"<ol><li>Number of monkeypox cases grows, but U.S. officials say overall risk is low  The Washington Post
</li><li>Some monkeypox patients also have sexually transmitted diseases, CDC says  CNBC
</li><li>Do you need a mask to protect you from monkeypox?  WAN…","Placeholder while article actions load
Biden administration officials Friday warned that the U.S. monkeypox outbreak has worsened, with at least 45 cases of the viral illness identified in 15 states… [+4920 chars]",number of monkeypox cases grows but u s officials say overall risk is low number of monkeypox cases grows but u s officials say overall risk is low some monkeypox patients also have sexually transmitted diseases cdc says do you need a mask to protect you from monkeypox wan biden administration officials friday warned that the u s monkeypox outbreak has worsened with at least 45 cases of the viral illness identified in 15 states 
Biden: U.S. exploring monkeypox vaccines; ‘everybody’ should be concerned,https://www.washingtonpost.com/politics/2022/05/22/biden-monkeypox-vaccines-outbreak/,2022-05-22T09:45:58Z,Biden said the U.S. is exploring « what vaccine if any might be available for it. »,"Placeholder while article actions load
President Biden said Sunday that the United States is looking into what vaccines might be available to protect people against monkeypox saying that everybody s… [+5070 chars]",biden u s exploring monkeypox vaccines everybody should be concerned biden said the u s is exploring what vaccine if any might be available for it president biden said sunday that the united states is looking into what vaccines might be available to protect people against monkeypox saying that everybody s 
"Nations eye vaccines for monkeypox, but WHO says mass immunization not urgent",https://www.washingtonpost.com/world/2022/05/24/monkeypox-vaccine-smallpox-cdc-who/,2022-05-24T12:43:53Z,Health authorities are urging careful assessment before expanding the use of smallpox vaccines to protect against monkeypox.,"Placeholder while article actions load
The spread of the monkeypox virus has pushed the United States and European countries to evaluate their vaccine supplies and possible treatments,even as health… [+5078 chars]",nations eye vaccines for monkeypox but who says mass immunization not urgent health authorities are urging careful assessment before expanding the use of smallpox vaccines to protect against monkeypox the spread of the monkeypox virus has pushed the united states and european countries to evaluate their vaccine supplies and possible treatments even as health 
"Germany, France, Belgium confirm first cases of monkeypox",https://www.washingtonpost.com/health/2022/05/20/monkeypox-germany-france-first-case/,2022-05-20T14:54:17Z,They join a growing list of countries where cases of the rare viral illness have popped up outside of the disease's typical territory in recent days.,"Placeholder while article actions load
Germany, France and Belgium confirmed their first cases of monkey pox Friday, joining a growing list of countries where cases of the rare viral illness have po… [+3611 chars]",germany france belgium confirm first cases of monkeypox they join a growing list of countries where cases of the rare viral illness have popped up outside of the disease s typical territory in recent days germany france and belgium confirmed their first cases of monkey pox friday joining a growing list of countries where cases of the rare viral illness have po 
"As monkeypox panic spreads, doctors in Africa see a double standard",https://www.washingtonpost.com/world/2022/05/24/africa-europe-monkeypox-virus-outbreak/,2022-05-24T14:45:36Z,"Doctors and infectious-disease experts across the continent have worked to contain monkeypox outbreaks for years. Few seemed to care, or even notice, until people in the West started getting sick.","Placeholder while article actions load
DAKAR, Senegal In a part of Nigeria that has dealt with monkeypox outbreaks for years, one doctor saw the photos circulating in Western media this week and chu… [+4023 chars]",as monkeypox panic spreads doctors in africa see a double standard doctors and infectious disease experts across the continent have worked to contain monkeypox outbreaks for years few seemed to care or even notice until people in the west started getting sick dakar senegal in a part of nigeria that has dealt with monkeypox outbreaks for years one doctor saw the photos circulating in western media this week and chu 
Why Wiping Out Smallpox Has Stoked Risk of Monkeypox,https://www.washingtonpost.com/business/why-wiping-out-smallpox-has-stoked-risk-of-monkeypox/2022/05/20/134bb75c-d7f9-11ec-be17-286164974c54_story.html,2022-05-20T05:07:52Z,"The global eradication of smallpox more than 40 years ago was one of the greatest achievements in public-health history, vanquishing a cause of death, blindness and disfigurement that had plagued humanity for at least 3,000 years. But, on the downside, it led…","Placeholder while article actions load
The global eradication of smallpox more than 40 years ago was one of the greatest achievements in public-health history, vanquishing a cause of death, blindnes… [+6316 chars]",why wiping out smallpox has stoked risk of monkeypox the global eradication of smallpox more than 40 years ago was one of the greatest achievements in public health history vanquishing a cause of death blindness and disfigurement that had plagued humanity for at least 3 000 years but on the downside it led the global eradication of smallpox more than 40 years ago was one of the greatest achievements in public health history vanquishing a cause of death blindnes 
Monkeypox dilemma: How to warn gay men about risk without fueling hate,https://www.washingtonpost.com/health/2022/06/12/monkeypox-warning-gay-men/,2022-06-12T16:00:17Z,"As the U.S. confronts its largest-ever monkeypox outbreak, public health authorities navigate a delicate but familiar balancing act.","Placeholder while article actions load
Monkeypox had arrived in Salt Lake County, with two men testing positive after returning from Europe, the epicenter of a global outbreak concentrated in gay an… [+12313 chars]",monkeypox dilemma how to warn gay men about risk without fueling hate as the u s confronts its largest ever monkeypox outbreak public health authorities navigate a delicate but familiar balancing act monkeypox had arrived in salt lake county with two men testing positive after returning from europe the epicenter of a global outbreak concentrated in gay an 
CDC identifies nine monkeypox cases in U.S. amid signs of local spread,https://www.washingtonpost.com/health/2022/05/26/cdc-monkeypox-local-spread/,2022-05-26T17:47:48Z,"The Centers for Disease Control and Prevention announced nine cases of monkeypox have been detected in seven states as of Wednesday, as global health authorities confront an unprecedented spread of the virus.","Placeholder while article actions load
The Centers for Disease Control and Prevention announced that nine suspected cases of monkeypox have been detected in seven states as of Wednesday, as global h… [+3815 chars]",cdc identifies nine monkeypox cases in u s amid signs of local spread the centers for disease control and prevention announced nine cases of monkeypox have been detected in seven states as of wednesday as global health authorities confront an unprecedented spread of the virus the centers for disease control and prevention announced that nine suspected cases of monkeypox have been detected in seven states as of wednesday as global h 
CDC warns doctors to be on alert for monkeypox as global cases rise,https://www.washingtonpost.com/health/2022/05/20/cdc-monkeypox-alert/,2022-05-20T21:32:46Z,"An unprecedented global spread of monkeypox raises alarm among public health authorities, with at least one case in the United States and more than 70 across Europe.","Placeholder while article actions load
The Centers for Disease Control and Prevention issued an alert Friday urging doctors and state health departments to be vigilant for cases of monkeypox as an u… [+6544 chars]",cdc warns doctors to be on alert for monkeypox as global cases rise an unprecedented global spread of monkeypox raises alarm among public health authorities with at least one case in the united states and more than 70 across europe the centers for disease control and prevention issued an alert friday urging doctors and state health departments to be vigilant for cases of monkeypox as an u 
Africa CDC warns against vaccine hoarding over monkeypox outbreak,https://www.aljazeera.com/news/2022/5/26/africa-cdc-warns-on-vaccine-hoarding-over-monkeypox-outbreak,2022-05-26T12:08:45Z,"Since early May, more than 200 suspected and confirmed cases of the virus have been detected in at least 19 countries.","The acting director of Africas top public health agency says he hopes rich countries will not hoard vaccines during the current monkeypox outbreak, as they did with the jabs against COVID-19.
Monkey… [+1417 chars]",africa cdc warns against vaccine hoarding over monkeypox outbreak since early may more than 200 suspected and confirmed cases of the virus have been detected in at least 19 countries the acting director of africas top public health agency says he hopes rich countries will not hoard vaccines during the current monkeypox outbreak as they did with the jabs against covid 19 monkey 
