title,url,date_published,snippet,body,text
Jim Chalmers banks on capital spending to help ease cost-of-living crisis,https://amp.theguardian.com/business/2022/may/27/jim-chalmers-banks-on-capital-spending-to-help-ease-cost-of-living-crisis,2022-05-26T17:30:08Z,New treasurer says Labor is ‘not contemplating’ extending fuel excise cut or low and middle income tax offset<ul><li>Follow our Australia news live blog for the latest updates</li><li>Get our free news app; get our morning email briefing</li></ul>The new trea…,"The new treasurer, Jim Chalmers, is banking on a surge in capital spending to boost productivity in the economy and ease a cost-of-living crisis.
After the Australian Energy Regulator on Thursday li… [+5545 chars]",jim chalmers banks on capital spending to help ease cost of living crisis new treasurer says labor is  not contemplating  extending fuel excise cut or low and middle income tax offsetfollow our australia news live blog for the latest updatesget our free news app  get our morning email briefingthe new trea  the new treasurer  jim chalmers  is banking on a surge in capital spending to boost productivity in the economy and ease a cost of living crisis   after the australian energy regulator on thursday li  
Explosion at Texas LNG plant puts added strain on global energy market - The Washington Post,https://www.washingtonpost.com/business/2022/06/09/explosion-texas-lng-plant-puts-added-strain-global-energy-market/,2022-06-09T21:03:00Z,"<ol><li>Explosion at Texas LNG plant puts added strain on global energy market  The Washington Post
</li><li>U.S. Natural Gas Prices Drop After Explosion At Freeport LNG Terminal  OilPrice.com
</li><li>Residents report feeling explosion at plant near Freepo…","Placeholder while article actions load
An explosion at a major natural gas production facility in Texas could knock the plant off line for at least three weeks, company officials said Thursday, roil… [+4226 chars]",explosion at texas lng plant puts added strain on global energy market    explosion at texas lng plant puts added strain on global energy market    u s  natural gas prices drop after explosion at freeport lng terminal  oilprice com  residents report feeling explosion at plant near freepo    an explosion at a major natural gas production facility in texas could knock the plant off line for at least three weeks  company officials said thursday  roil  
Inflation tests Fed credibility and rate hike decision - The Washington Post,https://www.washingtonpost.com/business/2022/06/14/fed-inflation-mistake/,2022-06-14T22:32:00Z,"<ol><li>Inflation tests Fed credibility and rate hike decision  The Washington Post
</li><li>Analysis | Federal Reserve Must Do More Than Raise Rates by 75 Points  The Washington Post
</li><li>The Fed Is In an Unenviable Position -- And So Is the Market  Re…","Placeholder while article actions load
The Federal Reserves missteps in waiting too long to tackle the greatest run-up in prices in four decades has shaken trust across markets and the American publ… [+13065 chars]",inflation tests fed credibility and rate hike decision    inflation tests fed credibility and rate hike decision    analysis   federal reserve must do more than raise rates by 75 points    the fed is in an unenviable position    and so is the market  re    the federal reserves missteps in waiting too long to tackle the greatest run up in prices in four decades has shaken trust across markets and the american publ  
Canadian inflation accelerates to new three-decade high,https://www.aljazeera.com/economy/2022/5/18/canadian-inflation-accelerates-to-new-three-decade-high,2022-05-18T14:25:20Z,"Annual inflation rose to 6.8% last month, up from 6.7% in February, Statistics Canada reported Wednesday in Ottawa.","Canadian consumer price inflation accelerated to a three-decade high, adding pressure on the nations central bank to continue with aggressive interest rate hikes in coming weeks.
Annual inflation ro… [+2414 chars]",canadian inflation accelerates to new three decade high annual inflation rose to 6 8  last month  up from 6 7  in february  statistics canada reported wednesday in ottawa  canadian consumer price inflation accelerated to a three decade high  adding pressure on the nations central bank to continue with aggressive interest rate hikes in coming weeks   annual inflation ro  
Fewer Americans applied for unemployment benefits last week,https://www.aljazeera.com/economy/2022/6/2/fewer-americans-applied-for-unemployment-benefits-last-week,2022-06-02T14:09:07Z,Hiring gains have been strikingly consistent in the face of the worst US inflation in four decades.,"Fewer Americans applied for jobless aid last week, with the number of Americans collecting unemployment at historically low levels.
Applications for unemployment benefits fell by 11,000 to 200,000 f… [+2899 chars]",fewer americans applied for unemployment benefits last week hiring gains have been strikingly consistent in the face of the worst us inflation in four decades  fewer americans applied for jobless aid last week  with the number of americans collecting unemployment at historically low levels   applications for unemployment benefits fell by 11 000 to 200 000 f  
"Indian economic growth at one year low on inflation, Ukraine war",https://www.aljazeera.com/economy/2022/6/1/indian-economic-growth-at-one-year-low-on-inflation-ukraine-war,2022-06-01T04:12:32Z,"The economy's near-term prospects have darkened due to spike in retail inflation, which hit an eight-year high in April.","Indias economic growth slowed to the lowest in a year in the first three months of 2022, hit by weakening consumer demand amid soaring prices that could make the central banks task of taming inflatio… [+2950 chars]",indian economic growth at one year low on inflation  ukraine war the economy s near term prospects have darkened due to spike in retail inflation  which hit an eight year high in april  indias economic growth slowed to the lowest in a year in the first three months of 2022  hit by weakening consumer demand amid soaring prices that could make the central banks task of taming inflatio  
US jobless claims climb to highest level since January,https://www.aljazeera.com/economy/2022/5/19/us-jobless-claims-climb-to-highest-level-since-january,2022-05-19T14:17:55Z,"Still, the total number of Americans collecting unemployment benefits is at a 53-year low.","More Americans applied for jobless aid last week, but the total number of Americans collecting unemployment benefits is at a 53-year low.
Applications for unemployment benefits rose by 21,000 to 218… [+2213 chars]",us jobless claims climb to highest level since january still  the total number of americans collecting unemployment benefits is at a 53 year low  more americans applied for jobless aid last week  but the total number of americans collecting unemployment benefits is at a 53 year low   applications for unemployment benefits rose by 21 000 to 218  
Fewer Americans applied for jobless benefits last week,https://www.aljazeera.com/economy/2022/5/26/fewer-americans-applied-for-jobless-benefits-last-week,2022-05-26T14:38:36Z,The number of Americans collecting unemployment benefits is at near five-decade lows.,"Fewer Americans applied for jobless aid last week, with the number of Americans collecting unemployment benefits already near five-decade lows.
Applications for unemployment benefits fell by 8,000 t… [+2257 chars]",fewer americans applied for jobless benefits last week the number of americans collecting unemployment benefits is at near five decade lows  fewer americans applied for jobless aid last week  with the number of americans collecting unemployment benefits already near five decade lows   applications for unemployment benefits fell by 8 000 t  
"US jobless rate rose last week, but demand for workers still high",https://www.aljazeera.com/news/2022/6/9/us-jobless-rate-rose-last-week-but-demand-for-workers-still-high,2022-06-09T18:03:23Z,Labor Department report shows unemployment rolls remained at a more than 52-year low at the end of May.,"The number of Americans filing new claims for unemployment benefits increased to the highest level in nearly five months last week, but the total number of Americans collecting unemployment remains a… [+3935 chars]",us jobless rate rose last week  but demand for workers still high labor department report shows unemployment rolls remained at a more than 52 year low at the end of may  the number of americans filing new claims for unemployment benefits increased to the highest level in nearly five months last week  but the total number of americans collecting unemployment remains a  
Brazil’s Lula holds double-digit advantage over Bolsonaro: Poll,https://www.aljazeera.com/news/2022/5/30/brazil-lula-holds-double-digit-advantage-over-bolsonaro-poll,2022-05-30T19:55:45Z,"Former left-wing president has 46 percent support compared with 32 percent for incumbent Bolsonaro, new survey finds.","Brazils former President Luiz Inacio Lula da Silva, who is vying to unseat incumbent Jair Bolsonaro in the countrys October elections, has reclaimed a double-digit advantage over the far-right leader… [+3021 chars]",brazil s lula holds double digit advantage over bolsonaro  poll former left wing president has 46 percent support compared with 32 percent for incumbent bolsonaro  new survey finds  brazils former president luiz inacio lula da silva  who is vying to unseat incumbent jair bolsonaro in the countrys october elections  has reclaimed a double digit advantage over the far right leader  
Turkey’s ‘culture war’: Anger grows as string of events cancelled,https://www.aljazeera.com/news/2022/6/11/turkeys-culture-war-anger-grows-as-string-of-events-cancelled,2022-06-11T07:54:07Z,"As AK Party-run cities and districts cancel events, critics say the gov't is waging a 'culture war' ahead of elections.","Istanbul, Turkey It is the height of spring in Turkey, and with that comes a flurry of concerts and outdoor festivals to complement the pleasant weather.
But in recent weeks, a string of events have… [+7438 chars]",turkey s  culture war   anger grows as string of events cancelled as ak party run cities and districts cancel events  critics say the gov t is waging a  culture war  ahead of elections  istanbul  turkey it is the height of spring in turkey  and with that comes a flurry of concerts and outdoor festivals to complement the pleasant weather   but in recent weeks  a string of events have  
Analysis: The ‘satchetisation’ of Africa’s largest economy,https://www.aljazeera.com/economy/2022/5/30/analysis-the-satchetisation-of-africas-largest-economy,2022-05-30T13:51:32Z,"High poverty rates in Nigeria have led many businesses, including those in tech, to adopt sachet marketing to survive.","Abuja, Nigeria In February 2019, EatnGo, the Nigerian franchisee of popular pizza maker Dominos, introduced a miniature version of the pizza boxes the market was familiar with, for 550 naira ($1.50).… [+7284 chars]",analysis  the  satchetisation  of africa s largest economy high poverty rates in nigeria have led many businesses  including those in tech  to adopt sachet marketing to survive  abuja  nigeria in february 2019  eatngo  the nigerian franchisee of popular pizza maker dominos  introduced a miniature version of the pizza boxes the market was familiar with  for 550 naira    
Snap plummets 40% on profit warning,https://www.aljazeera.com/economy/2022/5/24/snap-plummets-40-on-profit-warning,2022-05-24T14:44:15Z,"Snap marked its biggest intraday decline since it went public in March 2017, falling to as low as $13.55.","Snap Inc. plunged as much as 40% Tuesday morning, dipping below its initial public offering price after the social media company cut its revenue and profit forecasts as it grapples with a wide range … [+3418 chars]",snap plummets 40  on profit warning snap marked its biggest intraday decline since it went public in march 2017  falling to as low as  13 55  snap inc  plunged as much as 40  tuesday morning  dipping below its initial public offering price after the social media company cut its revenue and profit forecasts as it grapples with a wide range   
‘Billionaire bonanza’: Tax the rich as poverty surges: Oxfam,https://www.aljazeera.com/news/2022/5/23/oxfam-calls-for-taxing-the-rich-as-davos-summit-returns,2022-05-23T09:27:53Z,Hundreds of new billionaires since 2020 in contrast with hundreds of millions pushed into extreme poverty worldwide.,"More than 260 million people could be plunged into extreme poverty this year because of skyrocketing inflation while hundreds have become billionaires whose cumulative wealth rose 30 percent, accordi… [+3709 chars]", billionaire bonanza   tax the rich as poverty surges  oxfam hundreds of new billionaires since 2020 in contrast with hundreds of millions pushed into extreme poverty worldwide  more than 260 million people could be plunged into extreme poverty this year because of skyrocketing inflation while hundreds have become billionaires whose cumulative wealth rose 30 percent  accordi  
"In Turkey, book publishers face agonising choices to survive",https://www.aljazeera.com/news/2022/5/26/turkey-book-publishers-struggle-to-survive-amid-economic-crisis,2022-05-26T12:26:35Z,A growing crisis in the publishing industry has implications for Turkey’s cultural vibrancy and freedom of speech.,"Istanbul, Turkey  Turkish publishers are increasingly struggling to release new books and face agonising choices to survive amid the countrys economic crisis, according to some of Turkeys most presti… [+5823 chars]",in turkey  book publishers face agonising choices to survive a growing crisis in the publishing industry has implications for turkey s cultural vibrancy and freedom of speech  istanbul  turkey  turkish publishers are increasingly struggling to release new books and face agonising choices to survive amid the countrys economic crisis  according to some of turkeys most presti  
"In ‘golden age’ of margins, Indian private refiners profit",https://www.aljazeera.com/economy/2022/6/1/in-golden-age-of-refining-margins-indian-pvt-refiners-profit,2022-06-01T09:37:32Z,"Indian private refiners like Reliance, Nayara have been among the biggest buyers this year of discounted Russian crude.",A split is emerging in Indias refining sector as private refiners tap cheap Russian crude and boost profits from exports just as domestically focused state refiners get squeezed by high oil costs and… [+4441 chars],in  golden age  of margins  indian private refiners profit indian private refiners like reliance  nayara have been among the biggest buyers this year of discounted russian crude  a split is emerging in indias refining sector as private refiners tap cheap russian crude and boost profits from exports just as domestically focused state refiners get squeezed by high oil costs and  
Trump's MAGA is marching down a trail blazed by the Tea Party,https://www.npr.org/2022/05/21/1100386445/trumps-maga-is-marching-down-a-trail-blazed-by-the-tea-party,2022-05-21T09:00:48Z,The populist energy within the Republican Party goes by the name the former president gave it: MAGA. And its influence on the 2022 midterms seems destined to track that of the Tea Party surge in 2010.,"Former President Donald Trump tosses a MAGA hat to the crowd before speaking at a rally in Florence, Ariz., in January.
Mario Tama/Getty Images
A little more than a dozen years ago, a new movement … [+10735 chars]",trump s maga is marching down a trail blazed by the tea party the populist energy within the republican party goes by the name the former president gave it  maga  and its influence on the 2022 midterms seems destined to track that of the tea party surge in 2010  former president donald trump tosses a maga hat to the crowd before speaking at a rally in florence  ariz   in january   mario tama   a little more than a dozen years ago  a new movement   
"Despite warnings from economists, Biden says a recession is not inevitable",https://www.npr.org/2022/06/16/1105665402/despite-warnings-from-economists-biden-says-a-recession-is-not-inevitable,2022-06-16T21:44:33Z,"In an interview Thursday with The Associated Press, the president says the American people are ""really, really down"" after two years of pandemic, volatility in the economy and surging gas prices.","President Joe Biden speaks during an interview with The Associated Press in the Oval Office of the White House on Thursday, June 16, 2022.
Evan Vucci/AP
WASHINGTON President Joe Biden told The Asso… [+5096 chars]",despite warnings from economists  biden says a recession is not inevitable in an interview thursday with   the president says the american people are  really  really down  after two years of pandemic  volatility in the economy and surging gas prices  president joe biden speaks during an interview with  in the oval office of the white house on thursday  june 16  2022   evan vucci ap  washington president joe biden told the asso  
A superstar investor with the Midas touch or just lucky? The puzzle of Cathie Wood,https://www.npr.org/2022/05/22/1099495288/cathie-wood-ark-invest-ark-innovation-fund-wall-street-stocks,2022-05-22T09:00:27Z,"She became one of Wall Street's most successful stock pickers during the pandemic, with millions of followers in social media, but Wood is struggling this year and facing intense scrutiny.","Cathie Wood, chief executive officer and chief investment officer, Ark Invest speaks during the Milken Institute Global Conference in Beverly Hills on May 2. Wood, a star investor who has attracted m… [+10246 chars]",a superstar investor with the midas touch or just lucky  the puzzle of cathie wood she became one of wall street s most successful stock pickers during the pandemic  with millions of followers in social media  but wood is struggling this year and facing intense scrutiny  cathie wood  chief executive officer and chief investment officer  ark invest speaks during the milken institute global conference in beverly hills on may 2  wood  a star investor who has attracted m  
The average gas price in the U.S. hits $5 for the first time,https://www.npr.org/2022/06/11/1104364665/gas-prices-5-high-inflation,2022-06-11T08:10:04Z,"Updated June 11, 2022 at 8:00 AM ET
NEW YORK — The nationwide average price for a gallon of gasoline has topped $5 for the first time ever.
Auto club AAA said the average price on Saturday was $5.00. Motorists in some parts of the country, especially Californ…","A gas pump is seen at a Chevron gas station on June 9 in Houston, Texas. Gas prices nationally hit an average of $5 a gallon, according to AAA.
Brandon Bell/Getty Images
Gasoline prices in the U.S.… [+4681 chars]",the average gas price in the u s  hits  5 for the first time updated june 11  2022 at 8 00 am et new york   the nationwide average price for a gallon of gasoline has topped  5 for the first time ever  auto club aaa said the average price on saturday was  5 00  motorists in some parts of the country  especially californ  a gas pump is seen at a chevron gas station on june 9 in houston  texas  gas prices nationally hit an average of  5 a gallon  according to aaa   brandon bell   gasoline prices in the u s   
Average gas prices in the US hit $5 for the first time,https://www.npr.org/2022/06/11/1104364665/us-gasoline-price-5,2022-06-11T08:10:04Z,"NEW YORK — The nationwide average price for a gallon of gasoline has topped $5 for the first time ever.
Auto club AAA said the average price on Saturday was $5.00. Motorists in some parts of the country, especially California, are paying far above that.
The n…","FILE - High gas prices are shown in Los Angeles on May 24, 2022.
Jae C. Hong/AP
NEW YORK The nationwide average price for a gallon of gasoline has topped $5 for the first time ever.
Auto club AAA … [+1099 chars]",average gas prices in the us hit  5 for the first time new york   the nationwide average price for a gallon of gasoline has topped  5 for the first time ever  auto club aaa said the average price on saturday was  5 00  motorists in some parts of the country  especially california  are paying far above that  the n  file   high gas prices are shown in los angeles on may 24  2022   jae c  hong ap  new york the nationwide average price for a gallon of gasoline has topped  5 for the first time ever   auto club aaa   
Art values are booming as New York auctions make billions of dollars in sales,https://www.npr.org/2022/05/20/1100342512/art-values-are-booming-as-new-york-auctions-make-billions-of-dollars-in-sales,2022-05-20T17:27:40Z,"The market for high-end art appears to be booming, with a series of high-value auctions in New York taking Sotheby's, Christie's and Phillips total sales to more than $2.5 billion for 2022 already.
Auctions this month alone have included:
<ul>
<li>A 1964 Andy…","A woman takes a photo of Andy Warhol's 'Shot Sage Blue Marilyn' on April 29 during Christie's 20th and 21st Century Art press preview in New York City.
Angela Weiss/AFP via Getty Images
The market … [+2962 chars]",art values are booming as new york auctions make billions of dollars in sales the market for high end art appears to be booming  with a series of high value auctions in new york taking sotheby s  christie s and phillips total sales to more than  2 5 billion for 2022 already  auctions this month alone have included   a 1964 andy  a woman takes a photo of andy warhol s  shot sage blue marilyn  on april 29 during christie s 20th and 21st century art press preview in new york city   angela weiss afp via   the market   
Six Takeaways From the Fed’s Big Meeting on Wednesday,https://www.nytimes.com/2022/06/16/business/feds-rate-increase-takeaways.html,2022-06-16T09:31:59Z,"The central bank took its most aggressive step yet to try to tame rapid and persistent inflation, raising interest rates by three-quarters of a percentage point.","The Federal Reserve on Wednesday announced that it would raise its benchmark policy rate by three-quarters of a percentage point, an aggressive hike aimed at reining in stubborn and rapid inflation a… [+1565 chars]",six takeaways from the fed s big meeting on wednesday the central bank took its most aggressive step yet to try to tame rapid and persistent inflation  raising interest rates by three quarters of a percentage point  the federal reserve on wednesday announced that it would raise its benchmark policy rate by three quarters of a percentage point  an aggressive hike aimed at reining in stubborn and rapid inflation a  
May Consumer Price Report: Live Updates - The New York Times,https://www.nytimes.com/live/2022/06/10/business/inflation-cpi-report-may,2022-06-10T10:31:31Z,"<ol><li>May Consumer Price Report: Live Updates  The New York Times
</li><li>Most Americans expect inflation to get worse, Post-Schar School poll finds  The Washington Post
</li><li>Here's Why Food, Energy Inflation Hit American Households Like Never Before…","Shopping for groceries at a Sainsburys supermarket in London.Credit...Tolga Akmen/EPA, via Shutterstock
Russias invasion of Ukraine has caused inflation to become stubbornly entrenched in countries … [+2634 chars]",may consumer price report  live updates   the new york times may consumer price report  live updates  the new york times  most americans expect inflation to get worse  post schar school poll finds    here s why food  energy inflation hit american households like never before  shopping for groceries at a sainsburys supermarket in london credit   tolga akmen epa  via shutterstock  russias invasion of ukraine has caused inflation to become stubbornly entrenched in countries   
"While You Were Sleeping: 5 stories you might have missed, June 11",https://www.straitstimes.com/world/while-you-were-sleeping-5-stories-you-might-have-missed-june-11-3,2022-06-10T23:00:00Z,"A selection of news stories that happened overnight, June 11, 2022.
 Read more at straitstimes.com.","US inflation skyrockets, piling pressure on Biden
US inflation surged to a new four-decade high in May, defying hopes that price pressures had peaked and deepening President Joe Biden's political tr… [+769 chars]",while you were sleeping  5 stories you might have missed  june 11 a selection of news stories that happened overnight  june 11  2022    us inflation skyrockets  piling pressure on biden  us inflation surged to a new four decade high in may  defying hopes that price pressures had peaked and deepening president joe biden s political tr  
