title,url,date_published,snippet,body,text
"Dallas, Texas restaurant owner buys baby formula, gives it away for free - The Washington Post",https://www.washingtonpost.com/nation/2022/05/18/restaurant-owner-donates-formula/,2022-05-18T14:21:00Z,"<ol><li>Dallas, Texas restaurant owner buys baby formula, gives it away for free  The Washington Post
</li><li>Kentucky mom of 9-month-old twins goes through multiple baby formula cans weekly, aims to help others, too  Fox News
</li><li>Chicago-Area Moms Ar…","Placeholder while article actions load
One mother trekked 45 minutes to access Benji Arslanovskis stash. Down to the last of her supply, another was terrified of running out before she found him. A … [+4757 chars]",dallas  texas restaurant owner buys baby formula  gives it away for free    dallas  texas restaurant owner buys baby formula  gives it away for free    kentucky mom of 9 month old twins goes through multiple baby formula cans weekly  aims to help others  too  fox news  chicago area moms ar    one mother trekked 45 minutes to access benji arslanovskis stash  down to the last of her supply  another was terrified of running out before she found him  a   
"After 100 years, Lincoln Memorial still beckons a nation divided - The Washington Post",https://www.washingtonpost.com/history/interactive/2022/lincoln-memorial-100th-anniversary/,2022-05-29T10:55:52Z,"<ol><li>After 100 years, Lincoln Memorial still beckons a nation divided  The Washington Post
</li><li>How the Lincoln Memorial became the back-drop of monumental moments  CBS Mornings
</li><li>The original Lincoln memorial stands forgotten in D.C.'s Judici…","For a century, an American icon carved from 175 tons of white marble has presided over the nation’s capital, beckoning thousands of visitors each day up his steps and into his hallowed chamber.
The … [+21055 chars]",after 100 years  lincoln memorial still beckons a nation divided    after 100 years  lincoln memorial still beckons a nation divided    how the lincoln memorial became the back drop of monumental moments  cbs mornings  the original lincoln memorial stands forgotten in d c  s judici  for a century  an american icon carved from 175 tons of white marble has presided over the nation s capital  beckoning thousands of visitors each day up his steps and into his hallowed chamber   the   
Federal judge blocks Biden administration from ending Title 42 - The Washington Post,https://www.washingtonpost.com/national-security/2022/05/20/title-42-asylum-border/,2022-05-21T00:13:35Z,"<ol><li>Federal judge blocks Biden administration from ending Title 42  The Washington Post
</li><li>Federal judge blocks Biden admin from ending Title 42 border expulsions  Fox News
</li><li>Title 42 can continue at the border, federal judge rules | LiveNO…","Placeholder while article actions load
A federal judge in Louisiana on Friday prevented the Biden administration fromreopening the borders to migrants and asylum seekers,a position backed by 24 stat… [+8582 chars]",federal judge blocks biden administration from ending title 42    federal judge blocks biden administration from ending title 42    federal judge blocks biden admin from ending title 42 border expulsions  fox news  title 42 can continue at the border  federal judge rules   liveno    a federal judge in louisiana on friday prevented the biden administration fromreopening the borders to migrants and asylum seekers a position backed by 24 stat  
Should I still covid test to travel? Health experts weigh in. - The Washington Post,https://www.washingtonpost.com/travel/tips/us-covid-testing-requirement-travel/,2022-06-13T22:43:50Z,"<ol><li>Should I still covid test to travel? Health experts weigh in.  The Washington Post
</li><li>Travelers to the U.S. no longer have to test for COVID, the CDC says. Its reason: The pandemic ‘has now shifted to a new phase’  Yahoo Finance
</li><li>Jacks…","The United States has lifted the order requiring travelers to show a negative test result or proof of recovery from covid-19 before entering the country. The change went into effect Sunday.
The news… [+6484 chars]",should i still covid test to travel  health experts weigh in     should i still covid test to travel  health experts weigh in     travelers to the u s  no longer have to test for covid  the cdc says  its reason  the pandemic  has now shifted to a new phase   yahoo finance  jacks  the united states has lifted the order requiring travelers to show a negative test result or proof of recovery from covid 19 before entering the country  the change went into effect sunday   the news  
"With Indianapolis 500 at full throttle, business is booming - The Washington Post",https://www.washingtonpost.com/sports/auto-racing/with-indianapolis-500-at-full-throttle-business-is-booming/2022/05/25/05348efa-dc63-11ec-bc35-a91d0a94923b_story.html,2022-05-26T00:13:47Z,Merchants near the Indianapolis Motor Speedway are welcoming a return to full capactiy,"Placeholder while article actions load
INDIANAPOLIS Delaney Hill sees a difference this May. Customers of the Dawsons on Main she manages are flooding into the popular restaurant night after night a… [+4433 chars]",with indianapolis 500 at full throttle  business is booming    merchants near the indianapolis motor speedway are welcoming a return to full capactiy   indianapolis delaney hill sees a difference this may  customers of the dawsons on main she manages are flooding into the popular restaurant night after night a  
DC businesses leave downtown during pandemic - The Washington Post,https://www.washingtonpost.com/dc-md-va/2022/05/24/dc-businesses-downtown-pandemic-suburbs/,2022-05-24T17:18:18Z,"As businesses struggled and closed in downtown D.C., more popped up in the cheaper, larger spaces of the suburbs.",Jamie Morton was one of the first to feel the effects the coronavirus pandemic had on small businesses. She runs a company in D.C. that provides portable toilets for events and construction sites so … [+11990 chars],dc businesses leave downtown during pandemic    as businesses struggled and closed in downtown d c   more popped up in the cheaper  larger spaces of the suburbs  jamie morton was one of the first to feel the effects the coronavirus pandemic had on small businesses  she runs a company in d c  that provides portable toilets for events and construction sites so   
Analysis | China Tech Stocks Are Both a Buy and a Sell. You Decide - The Washington Post,https://www.washingtonpost.com/business/china-tech-stocks-areboth-a-buy-and-a-sell-you-decide/2022/06/13/b262e924-eb6c-11ec-9f90-79df1fb28296_story.html,2022-06-14T02:05:14Z,There’s something for everybody in the signs coming out of one of the world’s hottest sectors. But the macro picture may not be so bright.,"Placeholder while article actions load
Theres a lot of renewed belief that the sky has cleared for Chinese technology companies, and that nows a good time to jump back into one of the most lucrative… [+6556 chars]",analysis   china tech stocks are both a buy and a sell  you decide    there s something for everybody in the signs coming out of one of the world s hottest sectors  but the macro picture may not be so bright    theres a lot of renewed belief that the sky has cleared for chinese technology companies  and that nows a good time to jump back into one of the most lucrative  
How tech can be a force for good in government - The Washington Post,https://www.washingtonpost.com/magazine/2022/05/17/michigan-garlin-gilchrist-tech-detroit/,2022-05-17T12:00:25Z,"Technology provides “a way of working better,” says Michigan Lt. Gov. Garlin Gilchrist.","Placeholder while article actions load
Garlin Gilchrist, 39, a self-described technocrat, is the lieutenant governor of Michigan. He lives with his wife and twins in Detroit.
I remember meeting you… [+10904 chars]",how tech can be a force for good in government    technology provides  a way of working better   says michigan lt  gov  garlin gilchrist    garlin gilchrist  39  a self described technocrat  is the lieutenant governor of michigan  he lives with his wife and twins in detroit   i remember meeting you  
CDC monkeypox warning urges 'enhanced precautions' for travel - The Washington Post,https://www.washingtonpost.com/travel/2022/05/25/cdc-monkeypox-travel-advisory/,2022-05-25T23:22:00Z,"<ol><li>CDC monkeypox warning urges 'enhanced precautions' for travel  The Washington Post
</li><li>Should We Be Worried About Monkeypox?  Sarasota
</li><li>Monkeypox isn't the disease we should be worried about  The Guardian
</li><li>EXPLAINER: What is mo…","Placeholder while article actions load
The Centers for Disease Control and Prevention has issued a monkeypox alert to travelers after cases were reported in North America, Europe and Australia. The … [+2361 chars]",cdc monkeypox warning urges  enhanced precautions  for travel    cdc monkeypox warning urges  enhanced precautions  for travel    should we be worried about monkeypox   sarasota  monkeypox isn t the disease we should be worried about  the guardian  explainer  what is mo    the centers for disease control and prevention has issued a monkeypox alert to travelers after cases were reported in north america  europe and australia  the   
Chesa Boudin faces uphill battle in San Francisco DA recall - The Washington Post,https://www.washingtonpost.com/nation/2022/06/06/cehsa-boudin-recall/,2022-06-06T12:00:00Z,"<ol><li>Chesa Boudin faces uphill battle in San Francisco DA recall  The Washington Post
</li><li>In San Francisco, Democrats Are at War With Themselves Over Crime  The New York Times
</li><li>Progressive Prosecutor Movement Tested by Rising Crime and Angry…","Placeholder while article actions load
SAN FRANCISCO Chesa Boudin ducked into the Lucky Pork Store, established in 1949, seeking some help.
The district attorney is in trouble. On Tuesday, he faces… [+12096 chars]",chesa boudin faces uphill battle in san francisco da recall    chesa boudin faces uphill battle in san francisco da recall    in san francisco  democrats are at war with themselves over crime  the new york times  progressive prosecutor movement tested by rising crime and angry    san francisco chesa boudin ducked into the lucky pork store  established in 1949  seeking some help   the district attorney is in trouble  on tuesday  he faces  
Surging gas prices are squeezing the U.S. economy — and the White House - The Washington Post,https://www.washingtonpost.com/us-policy/2022/06/11/gas-prices-biden-economy/,2022-06-11T13:00:00Z,"<ol><li>Surging gas prices are squeezing the U.S. economy — and the White House  The Washington Post
</li><li>US Gas Prices: Refinery Bottlenecks Spur Surging Prices, Won't Ease Soon  Markets Insider
</li><li>Gas prices reach unprecedented high prices  CBS …","Placeholder while article actions load
With the average price of gas nationwide topping $5/gallon early Saturday, surging fuel prices across the United States are creating new strains for millions o… [+11340 chars]",surging gas prices are squeezing the u s  economy   and the white house    surging gas prices are squeezing the u s  economy   and the white house    us gas prices  refinery bottlenecks spur surging prices  won t ease soon  markets insider  gas prices reach unprecedented high prices  cbs     with the average price of gas nationwide topping  5 gallon early saturday  surging fuel prices across the united states are creating new strains for millions o  
Top Biden health officials sound warning on rising covid infections - The Washington Post,https://www.washingtonpost.com/health/2022/05/18/rising-covid-cases-health-officials-warning/,2022-05-18T22:04:24Z,"<ol><li>Top Biden health officials sound warning on rising covid infections  The Washington Post
</li><li>Health Officials Say Third of Americans Live in Areas with So Much Virus for to Consider Masks  The New York Times
</li><li>A third of US should be con…","Placeholder while article actions load
Top Biden administration officials warned Wednesday that one-third of Americans live in communities experiencing rising levels of coronavirus cases and hospita… [+4589 chars]",top biden health officials sound warning on rising covid infections    top biden health officials sound warning on rising covid infections    health officials say third of americans live in areas with so much virus for to consider masks  the new york times  a third of us should be con    top biden administration officials warned wednesday that one third of americans live in communities experiencing rising levels of coronavirus cases and hospita  
"At Davos 2022, recession risks and rising inflation loom large - The Washington Post",https://www.washingtonpost.com/business/2022/05/24/davos-economy-inflation/,2022-05-24T09:00:00Z,"<ol><li>At Davos 2022, recession risks and rising inflation loom large  The Washington Post
</li><li>Davos climate focus: Can 'going green' mean oil and gas?  The Associated Press
</li><li>Davos updates | EU Commission chief vows more Ukraine aid  ABC News…","Placeholder while article actions load
DAVOS, Switzerland The annual summit of the worlds financial elite is often a mix of braggadocio and cocktails, with finance ministers and billionaires rubbing… [+6063 chars]",at davos 2022  recession risks and rising inflation loom large    at davos 2022  recession risks and rising inflation loom large    davos climate focus  can  going green  mean oil and gas     davos updates   eu commission chief vows more ukraine aid  abc news     davos  switzerland the annual summit of the worlds financial elite is often a mix of braggadocio and cocktails  with finance ministers and billionaires rubbing  
Opinion | How to think about the unexplained cases of severe hepatitis in children - The Washington Post,https://www.washingtonpost.com/opinions/2022/05/17/severe-hepatitis-cases-children/,2022-05-17T19:16:33Z,"<ol><li>Opinion | How to think about the unexplained cases of severe hepatitis in children  The Washington Post
</li><li>Mysterious child hepatitis outbreak: UK study may identify a prime suspect  Fox News
</li><li>CDC investigating mystery cases of hepatit…","Placeholder while article actions load
As if parents dont have enough to worry about a global pandemic, a baby formula shortage there is a new mysterious ailment afflicting young children in the for… [+5010 chars]",opinion   how to think about the unexplained cases of severe hepatitis in children    opinion   how to think about the unexplained cases of severe hepatitis in children    mysterious child hepatitis outbreak  uk study may identify a prime suspect  fox news  cdc investigating mystery cases of hepatit    as if parents dont have enough to worry about a global pandemic  a baby formula shortage there is a new mysterious ailment afflicting young children in the for  
S&P 500 briefly tips into a bear market as recession fears grow - The Washington Post,https://www.washingtonpost.com/business/2022/05/20/stock-markets-wall-street-inflation-fed-recession-economy/,2022-05-20T15:59:00Z,"<ol><li>S&P 500 briefly tips into a bear market as recession fears grow  The Washington Post
</li><li>Stock market news live updates: Stocks fall, heading for longest weekly losing streak since 2001  Yahoo Finance
</li><li>Wall Street edges lower, stabilizi…","Placeholder while article actions load
Wall Streets frayed nerves were tested further Friday, with the S&amp;P 500 dipping into a bear market as soaring prices and recession fears sent investors run… [+6799 chars]",s p 500 briefly tips into a bear market as recession fears grow    s p 500 briefly tips into a bear market as recession fears grow    stock market news live updates  stocks fall  heading for longest weekly losing streak since 2001  yahoo finance  wall street edges lower  stabilizi    wall streets frayed nerves were tested further friday  with the s amp p 500 dipping into a bear market as soaring prices and recession fears sent investors run  
Why a negative covid test might seem to cure your symptoms - The Washington Post,https://www.washingtonpost.com/wellness/2022/06/17/negative-covid-test-relief-symptoms/,2022-06-17T14:00:00Z,"“We have learned that social, emotional and behavioral factors influence health,” one expert said. “This mind-body connection is not to be underestimated. It’s real and it’s very powerful.""","Placeholder while article actions load
After more than two years of pandemic life, many people are familiar with the worry and fear that can be triggered by a sore throat, sniffle or fatigue: Do I h… [+5998 chars]",why a negative covid test might seem to cure your symptoms     we have learned that social  emotional and behavioral factors influence health   one expert said   this mind body connection is not to be underestimated  it s real and it s very powerful     after more than two years of pandemic life  many people are familiar with the worry and fear that can be triggered by a sore throat  sniffle or fatigue  do i h  
"Gas prices, food shocks, war, inflation add up to economic dangers, G-7 leaders warn - The Washington Post",https://www.washingtonpost.com/us-policy/2022/05/21/g7-slowdown-economy-stagflation/,2022-05-21T13:00:00Z,"<ol><li>Gas prices, food shocks, war, inflation add up to economic dangers, G-7 leaders warn  The Washington Post
</li><li>G7 determined to halt rise in inflation, German finance minister says  Reuters
</li><li>We could see 'bad surprises' in inflation outl…","Placeholder while article actions load
BONN, Germany The financial leaders of the worlds most powerful countries warned this week of the potential for a global economic slowdown, as the threats caus… [+7507 chars]",gas prices  food shocks  war  inflation add up to economic dangers  g 7 leaders warn    gas prices  food shocks  war  inflation add up to economic dangers  g 7 leaders warn    g7 determined to halt rise in inflation  german finance minister says    we could see  bad surprises  in inflation outl    bonn  germany the financial leaders of the worlds most powerful countries warned this week of the potential for a global economic slowdown  as the threats caus  
"A harrowing account of what it is like to be a bus driver in Denver as the city's roiled by fentanyl, homelessness, mental illness.",https://www.washingtonpost.com/nation/2022/06/06/bus-denver-pendemic-violence/,2022-06-08T19:41:00Z,"A harrowing account of what it's like to be a bus driver in Denver as the city's roiled by fentanyl, homelessness, mental illness.
 
 

 

 
 ↩︎ The Washington Post
 
 
 View Post →","DENVER Suna Karabay touched up her eye makeup in the rearview mirror and leaned against the steering wheel of the bus to say her morning prayers. Please, let me be patient, she said. Let me be genero… [+18977 chars]",a harrowing account of what it s like to be a bus driver in denver as the city s roiled by fentanyl  homelessness  mental illness  a harrowing account of what it s like to be a bus driver in denver as the city s roiled by fentanyl  homelessness  mental illness                       view post   denver suna karabay touched up her eye makeup in the rearview mirror and leaned against the steering wheel of the bus to say her morning prayers  please  let me be patient  she said  let me be genero  
Taiwan is moving away from ‘zero-covid.’ That’s harder than it seems.,https://www.washingtonpost.com/politics/2022/06/02/taiwan-covid-relaxed-border-policy/,2022-06-02T10:00:52Z,"When people see the virus as a national threat, they expect strict government policies to remain in place.","Placeholder while article actions load
Until the recent omicron wave, zero-covid policies in China and Taiwan had proved largely successful in keeping the coronavirus at bay. In both places, the gov… [+6661 chars]",taiwan is moving away from  zero covid   that s harder than it seems  when people see the virus as a national threat  they expect strict government policies to remain in place    until the recent omicron wave  zero covid policies in china and taiwan had proved largely successful in keeping the coronavirus at bay  in both places  the gov  
Five things to know about Jacinda Ardern’s trip to the U.S. this week,https://www.washingtonpost.com/politics/2022/05/24/jacinda-ardern-us-newzealand-visit-2022/,2022-05-24T12:52:35Z,New Zealand’s prime minister is eager for a trade deal — and wants to discuss online extremism.,"Placeholder while article actions load
New Zealand Prime Minister Jacinda Ardern will visit the U.S. this week, her first visit since the pandemic began. Shes widely heralded as a progressive and ef… [+7163 chars]",five things to know about jacinda ardern s trip to the u s  this week new zealand s prime minister is eager for a trade deal   and wants to discuss online extremism    new zealand prime minister jacinda ardern will visit the u s  this week  her first visit since the pandemic began  shes widely heralded as a progressive and ef  
The Baltic states are also worried about Russia,https://www.washingtonpost.com/politics/2022/05/17/baltics-russia-ukraine-latvia-lithuania-estonia/,2022-05-17T10:00:51Z,A new survey shows what citizens think about NATO — and what they would do if attacked.,"Placeholder while article actions load
Leaders in Finland and Sweden pushed ahead this week with plans to join the NATO alliance, yet another sign of continued anxiety that Russias war in Ukraine co… [+7394 chars]",the baltic states are also worried about russia a new survey shows what citizens think about nato   and what they would do if attacked    leaders in finland and sweden pushed ahead this week with plans to join the nato alliance  yet another sign of continued anxiety that russias war in ukraine co  
Conspiracy theories are spreading wildly. Why now?,https://www.washingtonpost.com/politics/2022/05/18/buffalo-shooting-great-replacement-qanon/,2022-05-18T10:00:57Z,The Buffalo shooting shows how deadly such conspiracy theories can be.,"Placeholder while article actions load
Ten Black Americans were allegedly killed at a supermarket in Buffalo by a White gunman who promoted a racist conspiracy theory. A congressional candidate who … [+7285 chars]",conspiracy theories are spreading wildly  why now  the buffalo shooting shows how deadly such conspiracy theories can be    ten black americans were allegedly killed at a supermarket in buffalo by a white gunman who promoted a racist conspiracy theory  a congressional candidate who   
"Number of monkeypox cases grows, but U.S. officials say overall risk is low - The Washington Post",https://www.washingtonpost.com/health/2022/06/10/monkeypox-cases-us-increase/,2022-06-11T00:25:00Z,"<ol><li>Number of monkeypox cases grows, but U.S. officials say overall risk is low  The Washington Post
</li><li>Some monkeypox patients also have sexually transmitted diseases, CDC says  CNBC
</li><li>Do you need a mask to protect you from monkeypox?  WAN…","Placeholder while article actions load
Biden administration officials Friday warned that the U.S. monkeypox outbreak has worsened, with at least 45 cases of the viral illness identified in 15 states… [+4920 chars]",number of monkeypox cases grows  but u s  officials say overall risk is low    number of monkeypox cases grows  but u s  officials say overall risk is low    some monkeypox patients also have sexually transmitted diseases  cdc says    do you need a mask to protect you from monkeypox   wan    biden administration officials friday warned that the u s  monkeypox outbreak has worsened  with at least 45 cases of the viral illness identified in 15 states  
WEEKEND: Millions to travel for Memorial Day amid record-high gas prices...,https://www.washingtonpost.com/transportation/2022/05/26/memorial-day-travel-gas-prices/,2022-05-27T01:00:04Z,Travel experts say two years of pent-up demand from the pandemic will spur an increase in summer trips even as gas prices and hotel rates rise.,"© Salwan Georges/The Washington Post
 Airlines say they will be busy this Memorial Day weekend at Reagan National Airport and elsewhere.
 More Americans are expected to travel for the Memorial Day … [+10553 chars]",weekend  millions to travel for memorial day amid record high gas prices    travel experts say two years of pent up demand from the pandemic will spur an increase in summer trips even as gas prices and hotel rates rise    salwan georges    airlines say they will be busy this memorial day weekend at reagan national airport and elsewhere    more americans are expected to travel for the memorial day   
Identical twin sisters unexpectedly give birth to sons -- on same day...,https://www.washingtonpost.com/lifestyle/2022/05/17/twins-birth-kaiser-cheplak-justiniani/,2022-05-18T00:00:05Z,They had joked about it. They never thought it would actually happen.,"Identical twin sisters unexpectedly give birth to sons on same day
Identical twin sisters Erin Cheplak and Jill Justiniani had a running joke throughout their pregnancies that they would give birth o… [+7991 chars]",identical twin sisters unexpectedly give birth to sons    on same day    they had joked about it  they never thought it would actually happen  identical twin sisters unexpectedly give birth to sons on same day identical twin sisters erin cheplak and jill justiniani had a running joke throughout their pregnancies that they would give birth o  
Joe Manchin’s trail of destruction is about to get much worse,https://www.washingtonpost.com/opinions/2022/05/20/joe-manchin-climate-change-aca-bbb/,2022-05-20T15:34:04Z,How Manchin's outsize power could do more long-term damage than you think.,"Placeholder while article actions load
Just when you thought Sen. Joe Manchin IIIs shenanigans couldnt get more damaging, two new developments tell us otherwise. Taken together, they suggest the Wes… [+5054 chars]",joe manchin s trail of destruction is about to get much worse how manchin s outsize power could do more long term damage than you think    just when you thought sen  joe manchin iiis shenanigans couldnt get more damaging  two new developments tell us otherwise  taken together  they suggest the wes  
"Gun sales have exploded. Funny, that did not make us all safer.",https://www.washingtonpost.com/opinions/2022/05/18/gun-sales-exploded-didnt-make-us-safer/,2022-05-18T18:12:43Z,The gun advocates are proven wrong yet again.,"Placeholder while article actions load
In recent years, and especially since the pandemic began, weve seen an explosion of our already extraordinary levels of gun manufacture and sales. If gun advoc… [+5206 chars]",gun sales have exploded  funny  that didn t make us all safer  the gun advocates are proven wrong yet again    in recent years  and especially since the pandemic began  weve seen an explosion of our already extraordinary levels of gun manufacture and sales  if gun advoc  
John Fetterman shows the challenge Democrats face in Middle America,https://www.washingtonpost.com/opinions/2022/06/07/fetterman-challenge-democrats-middle-america/,2022-06-07T18:05:39Z,"A Democrat has to be brimming with authenticity, while even the phoniest Republican can win those votes.","Placeholder while article actions load
Democrats are tearing their hair out trying to figure out how to win back ground theyve lost in recent years, particularly in small towns and rural areas. Even… [+5436 chars]",john fetterman shows the challenge democrats face in middle america a democrat has to be brimming with authenticity  while even the phoniest republican can win those votes    democrats are tearing their hair out trying to figure out how to win back ground theyve lost in recent years  particularly in small towns and rural areas  even  
Mitt Romney’s challenge to Joe Manchin — and to fellow Republicans,https://www.washingtonpost.com/opinions/2022/06/15/romney-challenge-manchin-republicans/,2022-06-15T21:17:47Z,Do they mean what they've said about supporting kids? Romney's new push offers them a chance to show it.,"Placeholder while article actions load
One of the great tragedies of American governance during the last year was the untimely death of the expanded child tax credit, which died along with President… [+4572 chars]",mitt romney s challenge to joe manchin   and to fellow republicans do they mean what they ve said about supporting kids  romney s new push offers them a chance to show it    one of the great tragedies of american governance during the last year was the untimely death of the expanded child tax credit  which died along with president  
"How the AR-15 conquered America, as revealed by an industry insider",https://www.washingtonpost.com/opinions/2022/05/31/uvalde-shooting-ar-15-interview-ryan-busse/,2022-05-31T14:26:18Z,The cultural shift that gave rise to this moment has deeply unsettling implications.,"Placeholder while article actions load
As the country continues to absorb the horror of the murder of 19 children in Texas, public attention has refocused on the role that AR-15-style weapons have p… [+8956 chars]",how the ar 15 conquered america  as revealed by an industry insider the cultural shift that gave rise to this moment has deeply unsettling implications    as the country continues to absorb the horror of the murder of 19 children in texas  public attention has refocused on the role that ar 15 style weapons have p  
Carolyn Hax: Being ‘that parent’ vs. speaking up for your kid,https://www.washingtonpost.com/advice/2022/05/18/carolyn-hax-parent-teacher-school-speak-up/,2022-05-18T04:00:28Z,"When a sixth grader is frustrated by a classmate who is consistently disruptive, is it time for parents to call the school?","Placeholder while article actions load
Dear Carolyn: Our sixth-grader has mentioned that one of his classmates is consistently disruptive and disrespectful to teachers and classmates. Our son report… [+3249 chars]",carolyn hax  being  that parent  vs  speaking up for your kid when a sixth grader is frustrated by a classmate who is consistently disruptive  is it time for parents to call the school    dear carolyn  our sixth grader has mentioned that one of his classmates is consistently disruptive and disrespectful to teachers and classmates  our son report  
"Carolyn Hax: Daughters said they could not visit, then vacationed nearby(ish)",https://www.washingtonpost.com/advice/2022/05/20/carolyn-hax-daughters-visit-vacation-estranged/,2022-05-20T04:00:43Z,A father who divorced the mother and moved across the country is upset his grown daughters make little effort to stay in touch.,"Placeholder while article actions load
Dear Carolyn: I have two daughters. I divorced their mother more than a decade ago and moved to Florida, while they remained back in Washington state. Over the… [+3188 chars]",carolyn hax  daughters said they couldn t visit  then vacationed nearby a father who divorced the mother and moved across the country is upset his grown daughters make little effort to stay in touch    dear carolyn  i have two daughters  i divorced their mother more than a decade ago and moved to florida  while they remained back in washington state  over the  
Carolyn Hax: She wants daughter-in-law to nix job offer in ‘crime-ridden’ part of town,https://www.washingtonpost.com/advice/2022/06/14/carolyn-hax-daughter-in-law-job-crime/,2022-06-14T04:00:46Z,"Her son’s wife just got a new job in a « crime-ridden, notorious section » of their city. Can a mother-in-law advise this « young and clueless » couple?","Placeholder while article actions load
Adapted from an online discussion.
Dear Carolyn: Okay, so my child lost his job more than a year ago; as a newlywed with his wifes student loans it has been h… [+3026 chars]",carolyn hax  she wants daughter in law to nix job offer in  crime ridden  part of town her son s wife just got a new job in a   crime ridden  notorious section   of their city  can a mother in law advise this   young and clueless   couple    adapted from an online discussion   dear carolyn  okay  so my child lost his job more than a year ago  as a newlywed with his wifes student loans it has been h  
Carolyn Hax: It’s been 25 years and readers have questions,https://www.washingtonpost.com/advice/2022/05/19/carolyn-hax-25h-anniversary/,2022-05-19T10:00:39Z,Advice columnist Carolyn Hax answers reader questions on the 25th anniversary of her column's publication.,"In 1999, shortly after I started writing the column, I published an interview by readers meaning I dug through my mail for questions and comments about me and my work, then answered them. For the 25t… [+15020 chars]",carolyn hax  it s been 25 years and readers have questions advice columnist carolyn hax answers reader questions on the 25th anniversary of her column s publication  in 1999  shortly after i started writing the column  i published an interview by readers meaning i dug through my mail for questions and comments about me and my work  then answered them  for the 25t  
Biden’s startling statistic on school-age gun deaths,https://www.washingtonpost.com/politics/2022/06/07/bidens-startling-statistic-school-age-gun-deaths/,2022-06-07T07:00:17Z,The president's math adds up — but is he comparing apples and oranges?,"Placeholder while article actions load
Over the last two decades, more school-aged children have died from guns than on-duty police officers and active-duty military combined.
 President Biden, in … [+6593 chars]",biden s startling statistic on school age gun deaths the president s math adds up   but is he comparing apples and oranges    over the last two decades  more school aged children have died from guns than on duty police officers and active duty military combined    president biden  in   
"‘Jazz Fest’ documentary is not just about jazz, or music, but life",https://www.washingtonpost.com/movies/2022/05/31/jazz-fest-a-new-orleans-story-movie-review/,2022-05-31T13:53:26Z,The documentary 'Jazz Fest: A New Orleans Story’ captures the vibrant energy of the Big Easy.,"Placeholder while article actions load
StarSolid
StarSolid
StarSolid
StarOutline
(3 stars)
Jazz Fest or, as the annual Big Easy music gathering now in its 51st year is more formally known, the … [+2733 chars]", jazz fest  documentary isn t just about jazz  or music  but life the documentary  jazz fest  a new orleans story  captures the vibrant energy of the big easy    starsolid  starsolid  starsolid  staroutline    jazz fest or  as the annual big easy music gathering now in its 51st year is more formally known  the   
"The Post Pub is reborn, with touches aimed to class up the joint",https://www.washingtonpost.com/food/2022/05/23/post-pub-review/,2022-05-23T12:00:41Z,"The old downtown pub, thought closed forever, has been revived physically, if not spiritually.","Placeholder while article actions load
Its Monday afternoon, and Im seated at the end of the bar at Post Pub, the downtown dive left for dead in the first months of the pandemic. As best as I can te… [+6794 chars]",the post pub is reborn  with touches aimed to class up the joint the old downtown pub  thought closed forever  has been revived physically  if not spiritually    its monday afternoon  and im seated at the end of the bar at post pub  the downtown dive left for dead in the first months of the pandemic  as best as i can te  
Biking for beer: A guide to the Metropolitan Beer Trail,https://www.washingtonpost.com/dc-md-va/2022/05/19/metropolitan-beer-trail-guide/,2022-05-19T15:00:31Z,"From bike racks to kid-friendly breweries, everything you need to know about D.C.'s best new bar crawl.","Not long after the Metrobar beer garden opened in Edgewood last summer, co-owner Jesse Rauch says, he noticed an unexpected trend: An increasing number of customers bachelor parties, bachelorette par… [+14184 chars]",biking for beer  a guide to the metropolitan beer trail from bike racks to kid friendly breweries  everything you need to know about d c  s best new bar crawl  not long after the metrobar beer garden opened in edgewood last summer  co owner jesse rauch says  he noticed an unexpected trend  an increasing number of customers bachelor parties  bachelorette par  
Why Florida’s new protest law does not fit the DeSantis narrative,https://www.washingtonpost.com/politics/2022/05/17/florida-desantis-protest-law/,2022-05-17T20:24:47Z,The law was carefully crafted to match prior laws restricting protests at residences. It was also supported by many Senate Democrats.,"Placeholder while article actions load
This one was teed up for Florida Gov. Ron DeSantis (R).
Back in March, long before the conservative furor over protests at Supreme Court justices homes, Flori… [+4630 chars]",why florida s new protest law doesn t fit the desantis narrative the law was carefully crafted to match prior laws restricting protests at residences  it was also supported by many senate democrats    this one was teed up for florida gov  ron desantis    back in march  long before the conservative furor over protests at supreme court justices homes  flori  
The Nationals stick to the script in a 10-1 loss to Trea Turner’s Dodgers,https://www.washingtonpost.com/sports/2022/05/23/nationals-dodgers-trea-turner/,2022-05-24T02:27:41Z,"In their former shortstop's return, the Nationals fell behind early and didn't manage a base runner until the sixth inning.","Placeholder while article actions load
After a six-game road swing that took them to Miami and Milwaukee, the Washington Nationals were back at Nationals Park on Monday. Their 10-1 loss followed the… [+3762 chars]",the nationals stick to the script in a 10 1 loss to trea turner s dodgers in their former shortstop s return  the nationals fell behind early and didn t manage a base runner until the sixth inning    after a six game road swing that took them to miami and milwaukee  the washington nationals were back at nationals park on monday  their 10 1 loss followed the  
