title,url,date_published,snippet,body,text
"Taiwan revises down 2022 GDP growth forecast, hit by COVID and inflation",https://www.reuters.com/markets/us/taiwan-revises-down-2022-gdp-growth-forecast-hit-by-covid-inflation-2022-05-27/,2022-05-27T08:45:31Z,"Taiwan's economy is likely to grow at a slower pace this year that initially forecast, the statistics office said on Friday, downgrading its outlook due to global inflation and COVID-19 dampening consumer demand at home and abroad.","TAIPEI, May 27 (Reuters) - Taiwan's economy is likely to grow at a slower pace this year that initially forecast, the statistics office said on Friday, downgrading its outlook due to global inflation… [+2167 chars]",taiwan revises down 2022 gdp growth forecast hit by covid and inflation taiwan s economy is likely to grow at a slower pace this year that initially forecast the statistics office said on friday downgrading its outlook due to global inflation and covid 19 dampening consumer demand at home and abroad taipei may 27 taiwan s economy is likely to grow at a slower pace this year that initially forecast the statistics office said on friday downgrading its outlook due to global inflation 
"Taiwan kept COVID below 15,000 cases for all 2021. Now it has 80,000 a day, testing its 'new model'",https://www.reuters.com/world/china/taiwan-kept-covid-below-15000-cases-all-2021-now-it-has-80000-day-testing-its-2022-05-24/,2022-05-24T08:19:43Z,"Billed a COVID-19 success story as its economy boomed through the pandemic, Taiwan is now battling a record wave of infections as it eases restrictions that had kept outbreaks at bay to start life with the virus.","TAIPEI, May 24 (Reuters) - Billed a COVID-19 success story as its economy boomed through the pandemic, Taiwan is now battling a record wave of infections as it eases restrictions that had kept outbre… [+3484 chars]",taiwan kept covid below 15 000 cases for all 2021 now it has 80 000 a day testing its new model billed a covid 19 success story as its economy boomed through the pandemic taiwan is now battling a record wave of infections as it eases restrictions that had kept outbreaks at bay to start life with the virus taipei may 24 billed a covid 19 success story as its economy boomed through the pandemic taiwan is now battling a record wave of infections as it eases restrictions that had kept outbre 
Applied Materials forecasts third-quarter revenue below estimates,https://www.reuters.com/markets/europe/applied-materials-forecasts-third-quarter-revenue-below-estimates-2022-05-19/,2022-05-19T20:20:04Z,"Applied Materials <a href=""https://www.reuters.com/companies/AMAT.O"" target=""_blank"">(AMAT.O)</a> forecast third-quarter revenue below expectations on Thursday, suggesting that supply bottlenecks, exacerbated by the lockdowns in China, would hamper its abilit…","May 19 (Reuters) - Applied Materials (AMAT.O) forecast third-quarter revenue below expectations on Thursday, suggesting that supply bottlenecks, exacerbated by the lockdowns in China, would hamper it… [+1346 chars]",applied materials forecasts third quarter revenue below estimates applied materials forecast third quarter revenue below expectations on thursday suggesting that supply bottlenecks exacerbated by the lockdowns in china would hamper its abilit may 19 applied materials forecast third quarter revenue below expectations on thursday suggesting that supply bottlenecks exacerbated by the lockdowns in china would hamper it 
"Australia wants 'broad, deep' security ties with Japan, minister says",https://www.reuters.com/world/asia-pacific/australia-wants-broad-deep-security-ties-with-japan-minister-says-2022-06-15/,2022-06-15T04:23:47Z,"Australia wants ""broad and deep"" cooperation with Japan as the two U.S. allies face complex security circumstances in Asia as a result of Russia's invasion of Ukraine, rising inflation and COVID-19 disruption, its defence minister said on Wednesday.","TOKYO, June 15 (Reuters) - Australia wants ""broad and deep"" cooperation with Japan as the two U.S. allies face complex security circumstances in Asia as a result of Russia's invasion of Ukraine, risi… [+1222 chars]",australia wants broad deep security ties with japan minister says australia wants broad and deep cooperation with japan as the two u s allies face complex security circumstances in asia as a result of russia s invasion of ukraine rising inflation and covid 19 disruption its defence minister said on wednesday tokyo june 15 australia wants broad and deep cooperation with japan as the two u s allies face complex security circumstances in asia as a result of russia s invasion of ukraine risi 
Biden is sending dangerous messages about Taiwan to China. The US should tread with care | Stephen Wertheim,https://amp.theguardian.com/commentisfree/2022/may/25/biden-defend-taiwan-china-invasion,2022-05-25T10:09:32Z,"Remarks like this feed China’s anxiety that US commitment to its One China policy is slippingJoe Biden made a potentially dangerous statement on Monday. In Tokyo, he gave a flat “yes” to a reporter’s question of whether he was willing to “get involved militar…","Joe Biden made a potentially dangerous statement on Monday. In Tokyo, he gave a flat yes to a reporters question of whether he was willing to get involved militarily to defend Taiwan. Thats the commi… [+5591 chars]",biden is sending dangerous messages about taiwan to china the us should tread with care stephen wertheim remarks like this feed china s anxiety that us commitment to its one china policy is slippingjoe biden made a potentially dangerous statement on monday in tokyo he gave a flat yes to a reporter s question of whether he was willing to get involved militar joe biden made a potentially dangerous statement on monday in tokyo he gave a flat yes to a reporters question of whether he was willing to get involved militarily to defend taiwan thats the commi 
Tensions heighten in Taiwan Strait as China acts to extend military operations,https://amp.theguardian.com/world/2022/jun/15/tensions-heighten-in-taiwan-strait-as-china-acts-to-extend-military-operations,2022-06-15T12:12:18Z,"Xi Jinping signs trial order allowing ‘military operations other than war’ beyond China’s borders China’s president, Xi Jinping, has signed legal orders allowing a trial of military operations beyond China’s borders amid heightened tensions over claims by Chi…","Chinas president, Xi Jinping, has signed legal orders allowing a trial of military operations beyond Chinas borders amid heightened tensions over claims by Chinas foreign ministry that the Taiwan Str… [+4948 chars]",tensions heighten in taiwan strait as china acts to extend military operations xi jinping signs trial order allowing military operations other than war beyond china s borders china s president xi jinping has signed legal orders allowing a trial of military operations beyond china s borders amid heightened tensions over claims by chi chinas president xi jinping has signed legal orders allowing a trial of military operations beyond chinas borders amid heightened tensions over claims by chinas foreign ministry that the taiwan str 
California gunman locked church doors before firing at Taiwanese worshippers – police,https://amp.theguardian.com/us-news/2022/may/17/california-gunman-laguna-woods-taiwanese-church,2022-05-17T15:18:45Z,"Officials say David Chou, 68, was motivated by anti-Taiwan hatred in attack on elderly congregation, killing doctor who tackled himA gunman motivated by hatred against Taiwan chained shut the doors of a California church and hid firebombs before shooting at a…","A gunman motivated by hatred against Taiwan chained shut the doors of a California church and hid firebombs before shooting at a gathering of mostly elderly Taiwanese parishioners, killing a man who … [+5377 chars]",california gunman locked church doors before firing at taiwanese worshippers police officials say david chou 68 was motivated by anti taiwan hatred in attack on elderly congregation killing doctor who tackled hima gunman motivated by hatred against taiwan chained shut the doors of a california church and hid firebombs before shooting at a a gunman motivated by hatred against taiwan chained shut the doors of a california church and hid firebombs before shooting at a gathering of mostly elderly taiwanese parishioners killing a man who 
"Candles, flags and a howl of pain: Taiwan remembers Tiananmen",https://amp.theguardian.com/world/2022/jun/05/candles-flags-and-a-howl-of-pain-taiwan-remembers-tiananmen,2022-06-05T08:00:00Z,Taipei takes on the role of commemoration from Hong Kong as the only Chinese-speaking country to hold vigilsOn a steamy summer’s night several hundred people gathered at the foot of Taipei’s grand Chiang Kai-shek memorial for one of dozens of vigils being hel…,On a steamy summers night several hundred people gathered at the foot of Taipeis grand Chiang Kai-shek memorial for one of dozens of vigils being held around the world to mark the 33rd anniversary of… [+4557 chars],candles flags and a howl of pain taiwan remembers tiananmen taipei takes on the role of commemoration from hong kong as the only chinese speaking country to hold vigilson a steamy summer s night several hundred people gathered at the foot of taipei s grand chiang kai shek memorial for one of dozens of vigils being hel on a steamy summers night several hundred people gathered at the foot of taipeis grand chiang kai shek memorial for one of dozens of vigils being held around the world to mark the 33rd anniversary of 
Anticyclone Scipio turns up heat in Mediterranean and north Africa,https://amp.theguardian.com/environment/2022/jun/06/anticyclone-scipio-heat-north-africa-mediterranean-spain-italy-africa,2022-06-06T13:32:41Z,"Analysis: Andalucía in Spain could exceed 40C this week, with parts of Italy and Africa also affectedExtreme and prolonged heat engulfing parts of Spain, Italy and north Africa shows no signs of easing this week. Anticyclone Scipio has been bringing hot air f…","Extreme and prolonged heat engulfing parts of Spain, Italy and north Africa shows no signs of easing this week. Anticyclone Scipio has been bringing hot air from Africa to the central Mediterranean, … [+2137 chars]",anticyclone scipio turns up heat in mediterranean and north africa analysis andaluc a in spain could exceed 40c this week with parts of italy and africa also affectedextreme and prolonged heat engulfing parts of spain italy and north africa shows no signs of easing this week anticyclone scipio has been bringing hot air f extreme and prolonged heat engulfing parts of spain italy and north africa shows no signs of easing this week anticyclone scipio has been bringing hot air from africa to the central mediterranean 
Flood alerts issued as more torrential rain forecast to hit China,https://amp.theguardian.com/world/2022/jun/07/flood-alerts-issued-as-more-torrential-rain-forecast-to-hit-china,2022-06-07T13:41:31Z,"At least 15 people were killed last week and new low pressure system across region will bring more disruptionRecord-breaking rains that have battered parts of China and east Asia in the last week are to worsen, with authorities warning of an increased risk of…","Record-breaking rains that have battered parts of China and east Asia in the last week are to worsen, with authorities warning of an increased risk of floods.
In the first week of Chinas flood seaso… [+2740 chars]",flood alerts issued as more torrential rain forecast to hit china at least 15 people were killed last week and new low pressure system across region will bring more disruptionrecord breaking rains that have battered parts of china and east asia in the last week are to worsen with authorities warning of an increased risk of record breaking rains that have battered parts of china and east asia in the last week are to worsen with authorities warning of an increased risk of floods in the first week of chinas flood seaso 
What deals is China pursuing in the Pacific and why is everyone so worried?,https://amp.theguardian.com/world/2022/may/26/what-deals-is-china-pursuing-in-the-pacific-and-why-is-everyone-so-worried,2022-05-26T03:37:39Z,China’s foreign minister is embarking on a grand tour of Pacific nations amid western concerns about Beijing’s ambitions for the region<ul><li>Deal proposed by China would dramatically expand security influence in Pacific</li></ul>China’s ambitions in the Pac…,"Why is everyone talking about China in the Pacific all of a sudden?
Chinas ambitions in the Pacific first attracted renewed attention back in March, when news leaked of a draft security agreement th… [+5934 chars]",what deals is china pursuing in the pacific and why is everyone so worried china s foreign minister is embarking on a grand tour of pacific nations amid western concerns about beijing s ambitions for the regiondeal proposed by china would dramatically expand security influence in pacificchina s ambitions in the pac why is everyone talking about china in the pacific all of a sudden chinas ambitions in the pacific first attracted renewed attention back in march when news leaked of a draft security agreement th 
"China is pursuing a Pacific-wide pact with 10 island nations on security, policing and data – report",https://amp.theguardian.com/world/2022/may/25/china-is-pursuing-a-pacific-wide-pact-with-10-island-nations-on-security-policing-and-data-report,2022-05-25T08:44:34Z,"Federated States of Micronesia wants deal rejected because it could spark new cold war between China and west while Penny Wong admits ‘we’ve got a lot of work to do’China will pursue a Pacific-wide deal with almost a dozen island nations covering policing, se…","China will pursue a Pacific-wide deal with almost a dozen island nations covering policing, security and data communications cooperation when the foreign minister, Wang Yi, hosts a meeting in Fiji ne… [+4573 chars]",china is pursuing a pacific wide pact with 10 island nations on security policing and data report federated states of micronesia wants deal rejected because it could spark new cold war between china and west while penny wong admits we ve got a lot of work to do china will pursue a pacific wide deal with almost a dozen island nations covering policing se china will pursue a pacific wide deal with almost a dozen island nations covering policing security and data communications cooperation when the foreign minister wang yi hosts a meeting in fiji ne 
MPs launch inquiry into UK semiconductor industry amid global shortages,https://amp.theguardian.com/business/2022/may/25/mps-inquiry-uk-semiconductor-industry-global-shortages,2022-05-25T15:42:30Z,"The industry has not been able to manufacture enough to keep pace with rocketing demandMPs have launched an inquiry into the strengths and weaknesses of the UK semiconductor industry and its supply chain, after months of global shortages and disruption that h…","MPs have launched an inquiry into the strengths and weaknesses of the UK semiconductor industry and its supply chain, after months of global shortages and disruption that have hit production of cars,… [+2687 chars]",mps launch inquiry into uk semiconductor industry amid global shortages the industry has not been able to manufacture enough to keep pace with rocketing demandmps have launched an inquiry into the strengths and weaknesses of the uk semiconductor industry and its supply chain after months of global shortages and disruption that h mps have launched an inquiry into the strengths and weaknesses of the uk semiconductor industry and its supply chain after months of global shortages and disruption that have hit production of cars 
‘A dangerous act’: how a Chinese fighter jet intercepted an RAAF aircraft and what happens next,https://amp.theguardian.com/australia-news/2022/jun/07/a-dangerous-act-how-a-chinese-fighter-jet-intercepted-an-raaf-aircraft-and-what-happens-next,2022-06-06T17:30:04Z,Government says PLA J-16 forced Australian P-8 on routine surveillance into a dangerous manoeuvre over South China Sea<ul><li>Follow our Australia news live blog for the latest updates</li><li>Download the free Guardian app; get our morning email briefing</li…,"The Australian prime minister, Anthony Albanese, has denounced an incident in which a Chinese fighter plane forced an Australian plane into a dangerous manoeuvre. Chinas actions were an act of aggres… [+7253 chars]", a dangerous act how a chinese fighter jet intercepted an raaf aircraft and what happens next government says pla j 16 forced australian p 8 on routine surveillance into a dangerous manoeuvre over south china seafollow our australia news live blog for the latest updatesdownload the free guardian app get our morning email briefing li the australian prime minister anthony albanese has denounced an incident in which a chinese fighter plane forced an australian plane into a dangerous manoeuvre chinas actions were an act of aggres 
China’s foreign minister to visit Solomon Islands amid push for more deals with Pacific countries,https://amp.theguardian.com/world/2022/may/24/chinas-foreign-minister-to-visit-solomon-islands-amid-push-for-more-deals-with-pacific-countries,2022-05-24T03:26:32Z,"Tour, which includes Fiji and Papua New Guinea, comes amidst ‘uptick of tempo’ in China’s engagement in the PacificChina’s foreign minister will visit Solomon Islands this week, one month after signing a security agreement with the Pacific country, on a broad…","Chinas foreign minister will visit Solomon Islands this week, one month after signing a security agreement with the Pacific country, on a broader tour where China is seeking more deals in the region.… [+4392 chars]",china s foreign minister to visit solomon islands amid push for more deals with pacific countries tour which includes fiji and papua new guinea comes amidst uptick of tempo in china s engagement in the pacificchina s foreign minister will visit solomon islands this week one month after signing a security agreement with the pacific country on a broad chinas foreign minister will visit solomon islands this week one month after signing a security agreement with the pacific country on a broader tour where china is seeking more deals in the region 
"Meet mugwort, the prolific wild herb worth foraging for a treat | Alys Fowler",https://amp.theguardian.com/lifeandstyle/2022/jun/10/mugwort-wild-herb-foraging-alys-fowler-gardens-plants,2022-06-10T10:00:47Z,"With notes of rosemary and sage, the aromatic flowering plant lends its subtle flavours to baking, roasting and even a bit of seasonal winemakingMugwort is a wild thing that loves our edges, from paths and urban riverbanks to feral car-park corners and wastel…","Mugwort is a wild thing that loves our edges, from paths and urban riverbanks to feral car-park corners and wastelands. Its leaves, with their silvery undersides and feathery plumes of flowers, thriv… [+2707 chars]",meet mugwort the prolific wild herb worth foraging for a treat alys fowler with notes of rosemary and sage the aromatic flowering plant lends its subtle flavours to baking roasting and even a bit of seasonal winemakingmugwort is a wild thing that loves our edges from paths and urban riverbanks to feral car park corners and wastel mugwort is a wild thing that loves our edges from paths and urban riverbanks to feral car park corners and wastelands its leaves with their silvery undersides and feathery plumes of flowers thriv 
"Pacific leaders reach crucial deal to restore political unity, as China’s interest in region accelerates",https://amp.theguardian.com/world/2022/jun/08/pacific-leaders-reach-crucial-deal-to-restore-political-unity-as-chinas-interest-in-region-accelerates,2022-06-08T00:10:26Z,"The agreement, which stops the region’s key diplomatic body, PIF, from splitting, lifts a ‘big dark, dark cloud that has been hanging over the Pacific’Pacific leaders have reached a crucial deal to prevent the region’s key diplomatic body from breaking up, en…","Pacific leaders have reached a crucial deal to prevent the regions key diplomatic body from breaking up, ending a painful impasse that has threatened unity in the region for more than a year.
The de… [+4502 chars]",pacific leaders reach crucial deal to restore political unity as china s interest in region accelerates the agreement which stops the region s key diplomatic body pif from splitting lifts a big dark dark cloud that has been hanging over the pacific pacific leaders have reached a crucial deal to prevent the region s key diplomatic body from breaking up en pacific leaders have reached a crucial deal to prevent the regions key diplomatic body from breaking up ending a painful impasse that has threatened unity in the region for more than a year the de 
Ukraine must negotiate from a position of strength. But the world’s attention is fading | Peter Pomerantsev,https://amp.theguardian.com/commentisfree/2022/may/29/ukraine-must-negotiate-from-position-of-strength-worlds-attention-fading,2022-05-29T07:00:00Z,"Putin aimed to reset the world order when his forces invaded. Russians must be persuaded he can’t – maybe Arnold Schwarzenegger can helpRussia needs to stop being a threat: to its neighbours, to its own people, to the world. Minimising that threat should be t…","Russia needs to stop being a threat: to its neighbours, to its own people, to the world. Minimising that threat should be the goal of our policies and the only way to face up to the reality of the Kr… [+6002 chars]",ukraine must negotiate from a position of strength but the world s attention is fading peter pomerantsev putin aimed to reset the world order when his forces invaded russians must be persuaded he can t maybe arnold schwarzenegger can helprussia needs to stop being a threat to its neighbours to its own people to the world minimising that threat should be t russia needs to stop being a threat to its neighbours to its own people to the world minimising that threat should be the goal of our policies and the only way to face up to the reality of the kr 
Jimmy Kimmel on monkeypox: ‘Oh good…something else to be concerned about’,https://amp.theguardian.com/culture/2022/may/24/jimmy-kimmel-monkeypox-kellyanne-conway-book,2022-05-24T15:31:49Z,"Late-night hosts discussed the spread of a new virus and the tell-all book by ‘Donald Trump henchman’ Kellyanne ConwayOn Jimmy Kimmel Live! the host returned after another bout of Covid to discuss the spread of monkeypox, something that Joe Biden has said we …","Jimmy Kimmel
On Jimmy Kimmel Live! the host returned after another bout of Covid to discuss the spread of monkeypox, something that Joe Biden has said we should all be concerned about. Oh good, I wa… [+3930 chars]",jimmy kimmel on monkeypox oh good something else to be concerned about late night hosts discussed the spread of a new virus and the tell all book by donald trump henchman kellyanne conwayon jimmy kimmel live the host returned after another bout of covid to discuss the spread of monkeypox something that joe biden has said we jimmy kimmel on jimmy kimmel live the host returned after another bout of covid to discuss the spread of monkeypox something that joe biden has said we should all be concerned about oh good i wa 
Hong Kong churches drop Tiananmen tributes after 33 years amid arrest fears,https://amp.theguardian.com/world/2022/may/30/hong-kong-churches-drop-tiananmen-tributes-after-33-years-amid-arrest-fears,2022-05-30T05:44:23Z,"Concerns of breaching security law prompt cancellation of services that were among last ways to publicly mark China’s 1989 crackdownFor the first time in 33 years, church services to commemorate the Tiananmen Square crackdown will not be held in Hong Kong, er…","For the first time in 33 years, church services to commemorate the Tiananmen Square crackdown will not be held in Hong Kong, erasing one of the last reminders of Chinas bloody suppression of the 1989… [+4533 chars]",hong kong churches drop tiananmen tributes after 33 years amid arrest fears concerns of breaching security law prompt cancellation of services that were among last ways to publicly mark china s 1989 crackdownfor the first time in 33 years church services to commemorate the tiananmen square crackdown will not be held in hong kong er for the first time in 33 years church services to commemorate the tiananmen square crackdown will not be held in hong kong erasing one of the last reminders of chinas bloody suppression of the 1989 
Fears Biden’s Taiwan comments may raise tensions despite rowback,https://amp.theguardian.com/us-news/2022/may/25/fears-bidens-taiwan-comments-may-raise-tensions-despite-rowback,2022-05-25T15:35:33Z,"President said US would ‘get involved ’ if China attacked Taiwan, which some saw as policy shiftComments by Joe Biden suggesting major US policy changes in regard to defending Taiwan before Washington quickly rowed back have sparked concern that the confusion…","Comments by Joe Biden suggesting major US policy changes in regard to defending Taiwan before Washington quickly rowed back have sparked concern that the confusion could escalate tensions.
On Monday… [+6320 chars]",fears biden s taiwan comments may raise tensions despite rowback president said us would get involved if china attacked taiwan which some saw as policy shiftcomments by joe biden suggesting major us policy changes in regard to defending taiwan before washington quickly rowed back have sparked concern that the confusion comments by joe biden suggesting major us policy changes in regard to defending taiwan before washington quickly rowed back have sparked concern that the confusion could escalate tensions on monday 
Antony Blinken says US is not seeking ‘cold war’ with China,https://amp.theguardian.com/us-news/2022/may/26/antony-blinken-china-us-cold-war,2022-05-26T16:00:11Z,"US secretary of state vigorously defends existing global order but admits Washington sees Beijing a ‘long-term challenge’The US secretary of state, Antony Blinken, has called for a vigorous defence of the existing global order, but stressed that Joe Biden’s a…","The US secretary of state, Antony Blinken, has called for a vigorous defence of the existing global order, but stressed that Joe Bidens administration did not seek a cold war with China.
President B… [+3760 chars]",antony blinken says us is not seeking cold war with china us secretary of state vigorously defends existing global order but admits washington sees beijing a long term challenge the us secretary of state antony blinken has called for a vigorous defence of the existing global order but stressed that joe biden s a the us secretary of state antony blinken has called for a vigorous defence of the existing global order but stressed that joe bidens administration did not seek a cold war with china president b 
Moscow to deepen ties with China as west pledges more weapons | First Thing,https://amp.theguardian.com/us-news/2022/may/24/first-thing-moscow-deepen-ties-china-west-pledges-more-weapons-ukraine,2022-05-24T10:17:21Z,"Russia’s foreign minister says Moscow will depend only on ‘reliable’ countries. Plus, what we have got wrong about sleepGood morning.Russia’s foreign minister has said Moscow will focus on developing relations with China, though would consider offers from the…","Good morning.
Russias foreign minister has said Moscow will focus on developing relations with China, though would consider offers from the west to re-establish ties.
Sergei Lavrov, in a question a… [+7362 chars]",moscow to deepen ties with china as west pledges more weapons first thing russia s foreign minister says moscow will depend only on reliable countries plus what we have got wrong about sleepgood morning russia s foreign minister has said moscow will focus on developing relations with china though would consider offers from the good morning russias foreign minister has said moscow will focus on developing relations with china though would consider offers from the west to re establish ties sergei lavrov in a question a 
"Russia’s invasion of Ukraine underlines need for ‘free and open’ Indo-Pacific, Biden says",https://amp.theguardian.com/us-news/2022/may/24/russias-invasion-of-ukraine-underlines-need-for-free-and-open-indo-pacific-biden-says,2022-05-24T04:30:35Z,"Leaders from US, India, Japan and Australia meet in Tokyo for Quad summit Beijing claims is an attempt to contain ChinaThe turmoil caused by Russia’s invasion of Ukraine has underlined the need for a free Indo-Pacific region, Joe Biden has said, at the start …","The turmoil caused by Russias invasion of Ukraine has underlined the need for a free Indo-Pacific region, Joe Biden has said, at the start of a meeting with regional partners that Beijing has slammed… [+3020 chars]",russia s invasion of ukraine underlines need for free and open indo pacific biden says leaders from us india japan and australia meet in tokyo for quad summit beijing claims is an attempt to contain chinathe turmoil caused by russia s invasion of ukraine has underlined the need for a free indo pacific region joe biden has said at the start the turmoil caused by russias invasion of ukraine has underlined the need for a free indo pacific region joe biden has said at the start of a meeting with regional partners that beijing has slammed 
‘Attack on our identity’: Taiwanese Americans come together after tragic California shooting,https://amp.theguardian.com/us-news/2022/may/24/california-shooting-taiwanese-americans,2022-05-24T10:00:03Z,"Violence rocked a community already shook by years of rising hate crimes against Asian Americans and Pacific IslandersWhen Ho Chie Tsai learned that a gunman had targeted the Irvine Taiwanese Presbyterian church in southern California, he knew it was only a m…","When Ho Chie Tsai learned that a gunman had targeted the Irvine Taiwanese Presbyterian church in southern California, he knew it was only a matter of time before the effects of the tragedy reached hi… [+5553 chars]", attack on our identity taiwanese americans come together after tragic california shooting violence rocked a community already shook by years of rising hate crimes against asian americans and pacific islanderswhen ho chie tsai learned that a gunman had targeted the irvine taiwanese presbyterian church in southern california he knew it was only a m when ho chie tsai learned that a gunman had targeted the irvine taiwanese presbyterian church in southern california he knew it was only a matter of time before the effects of the tragedy reached hi 
The rejection of China’s deal shows the Pacific will not be used as a geopolitical pawn | Henry Ivarature,https://amp.theguardian.com/world/2022/jun/02/the-rejection-of-chinas-deal-shows-the-pacific-will-not-be-a-geopolitical-pawn,2022-06-01T20:00:19Z,"Pacific leaders have sent a strong message that countries who want to partner with them must treat them with respect and take action on climate changeChinese foreign minister Wang Yi is nearing the end of a marathon tour of eight Pacific states. By Saturday, …","Chinese foreign minister Wang Yi is nearing the end of a marathon tour of eight Pacific states. By Saturday, he will have visited Solomon Islands, Fiji, Kiribati, Samoa, Tonga, Vanuatu, Papua New Gui… [+4519 chars]",the rejection of china s deal shows the pacific will not be used as a geopolitical pawn henry ivarature pacific leaders have sent a strong message that countries who want to partner with them must treat them with respect and take action on climate changechinese foreign minister wang yi is nearing the end of a marathon tour of eight pacific states by saturday chinese foreign minister wang yi is nearing the end of a marathon tour of eight pacific states by saturday he will have visited solomon islands fiji kiribati samoa tonga vanuatu papua new gui 
Five things we learned about China’s ambitions for the Pacific from the leaked deal | Anna Powles,https://amp.theguardian.com/world/2022/may/26/five-things-we-learned-about-chinas-ambitions-for-the-pacific-from-the-leaked-deal,2022-05-26T00:09:00Z,"The draft communique reveals the ambitious scope of Beijing’s intent in the Pacific and a coherent desire from China to seek to shape the regional order Ten years ago, Pacific security thinkers would debate whether Chinese engagement in the Pacific was by def…","Ten years ago, Pacific security thinkers would debate whether Chinese engagement in the Pacific was by default or by design.
The leaked draft of the regional and economic agreement China is hoping w… [+6634 chars]",five things we learned about china s ambitions for the pacific from the leaked deal anna powles the draft communique reveals the ambitious scope of beijing s intent in the pacific and a coherent desire from china to seek to shape the regional order ten years ago pacific security thinkers would debate whether chinese engagement in the pacific was by def ten years ago pacific security thinkers would debate whether chinese engagement in the pacific was by default or by design the leaked draft of the regional and economic agreement china is hoping w 
The Donald and the Kremlin Don: how Trump’s toxic legacy helps Putin | Simon Tisdall,https://amp.theguardian.com/commentisfree/2022/may/29/donald-trump-toxic-legacy-helps-putin-ukraine-afghanistan-korea,2022-05-29T08:00:02Z,"From Afghanistan to North Korea, Joe Biden is running short of time to repair the damage done by his predecessor in the White HouseEven by Donald Trump’s chaotic standards, the “comprehensive peace agreement” for Afghanistan signed by the US in Doha in Februa…","Even by Donald Trumps chaotic standards, the comprehensive peace agreement for Afghanistan signed by the US in Doha in February 2020 was a huge own goal.
The pact posited no binding ceasefire, no po… [+6067 chars]",the donald and the kremlin don how trump s toxic legacy helps putin simon tisdall from afghanistan to north korea joe biden is running short of time to repair the damage done by his predecessor in the white houseeven by donald trump s chaotic standards the comprehensive peace agreement for afghanistan signed by the us in doha in februa even by donald trumps chaotic standards the comprehensive peace agreement for afghanistan signed by the us in doha in february 2020 was a huge own goal the pact posited no binding ceasefire no po 
Biden approves sending rockets to Ukraine | First Thing,https://amp.theguardian.com/us-news/2022/jun/01/first-thing-biden-approves-sending-rockets-to-ukraine,2022-06-01T09:58:35Z,"Moscow says US decision to supply rocket systems ‘increases risk’ of confrontation. Plus, Maverick sparks joy in TaiwanGood morning.Joe Biden has confirmed he will send more advanced rocket systems to Kyiv, a critical weapon that Ukrainian leaders have been a…","Good morning.
Joe Biden has confirmed he will send more advanced rocket systems to Kyiv, a critical weapon that Ukrainian leaders have been asking for as they struggle to stall Russian progress in t… [+8157 chars]",biden approves sending rockets to ukraine first thing moscow says us decision to supply rocket systems increases risk of confrontation plus maverick sparks joy in taiwangood morning joe biden has confirmed he will send more advanced rocket systems to kyiv a critical weapon that ukrainian leaders have been a good morning joe biden has confirmed he will send more advanced rocket systems to kyiv a critical weapon that ukrainian leaders have been asking for as they struggle to stall russian progress in t 
‘China’s Taiwan’: Beijing’s defence minister rails against ‘smearing and interfering’ US,https://amp.theguardian.com/world/2022/jun/12/chinas-taiwan-beijings-defence-minister-rails-against-smearing-and-interfering-us,2022-06-12T01:46:13Z,"Wei Fenghe says ties are at critical juncture and puts onus on United States to improve bilateral relationshipChina will “fight to the very end” to stop Taiwan from declaring independence, the country’s defence minister has vowed in a speech amid his counterp…","China will fight to the very end to stop Taiwan from declaring independence, the countrys defence minister has vowed in a speech amid his counterparts from other countries including the United States… [+1758 chars]", china s taiwan beijing s defence minister rails against smearing and interfering us wei fenghe says ties are at critical juncture and puts onus on united states to improve bilateral relationshipchina will fight to the very end to stop taiwan from declaring independence the country s defence minister has vowed in a speech amid his counterp china will fight to the very end to stop taiwan from declaring independence the countrys defence minister has vowed in a speech amid his counterparts from other countries including the united states 
Biden’s Taiwan vow creates confusion not clarity – and raises China tensions,https://amp.theguardian.com/us-news/2022/may/23/biden-taiwan-china-strategic-ambiguity-us-foreign-policy,2022-05-23T17:54:42Z,President’s blunt response appears to undercut US ‘strategic ambiguity’ on Taiwan as White House forced to walk back remarksThe somewhat routine press conference in Tokyo was winding down when the question came. “Are you willing to get involved militarily to …,"The somewhat routine press conference in Tokyo was winding down when the question came. Are you willing to get involved militarily to defend Taiwan if it comes to that?
Many past American presidents… [+6106 chars]",biden s taiwan vow creates confusion not clarity and raises china tensions president s blunt response appears to undercut us strategic ambiguity on taiwan as white house forced to walk back remarksthe somewhat routine press conference in tokyo was winding down when the question came are you willing to get involved militarily to the somewhat routine press conference in tokyo was winding down when the question came are you willing to get involved militarily to defend taiwan if it comes to that many past american presidents 
Taiwan president condemns California church shooting,https://amp.theguardian.com/world/2022/may/17/taiwan-president-tsai-ing-wen-condemns-california-church-shooting,2022-05-17T07:25:13Z,"Alleged gunman David Chou apparently had grievance with the Taiwanese community, police sayTaiwan’s president has condemned the shooting at a Taiwanese church in California by a man reportedly driven by hatred of the island, while a lawmaker from her ruling p…","Taiwans president has condemned the shooting at a Taiwanese church in California by a man reportedly driven by hatred of the island, while a lawmaker from her ruling party questioned whether Chinese … [+3746 chars]",taiwan president condemns california church shooting alleged gunman david chou apparently had grievance with the taiwanese community police saytaiwan s president has condemned the shooting at a taiwanese church in california by a man reportedly driven by hatred of the island while a lawmaker from her ruling p taiwans president has condemned the shooting at a taiwanese church in california by a man reportedly driven by hatred of the island while a lawmaker from her ruling party questioned whether chinese 
